! CMT, C1220, 16058040, 17.2.0/1
! Date: 25/07/2018 15:29:51
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-9.02605892384E+01
1.00500000000E+09,-1.02025719150E+02
1.01000000000E+09,-9.20810949674E+01
1.01500000000E+09,-8.70161240389E+01
1.02000000000E+09,-8.92265470233E+01
1.02500000000E+09,-8.30988308803E+01
1.03000000000E+09,-1.19119144539E+02
1.03500000000E+09,-9.31188155872E+01
1.04000000000E+09,-9.21553985538E+01
1.04500000000E+09,-9.67914985033E+01
1.05000000000E+09,-8.80230744806E+01
1.05500000000E+09,-9.80773547982E+01
1.06000000000E+09,-8.47829200662E+01
1.06500000000E+09,-8.91461934916E+01
1.07000000000E+09,-8.84053673378E+01
1.07500000000E+09,-8.92008706898E+01
1.08000000000E+09,-8.54023510052E+01
1.08500000000E+09,-8.54301115519E+01
1.09000000000E+09,-9.24384632669E+01
1.09500000000E+09,-8.37771987829E+01
1.10000000000E+09,-8.77660755372E+01
1.10500000000E+09,-9.15562105873E+01
1.11000000000E+09,-8.45332184445E+01
1.11500000000E+09,-8.56903976020E+01
1.12000000000E+09,-8.61082258801E+01
1.12500000000E+09,-9.98197580183E+01
1.13000000000E+09,-8.14698391324E+01
1.13500000000E+09,-8.62929593240E+01
1.14000000000E+09,-8.28241327568E+01
1.14500000000E+09,-8.29701085920E+01
1.15000000000E+09,-8.73601819504E+01
1.15500000000E+09,-8.90151781873E+01
1.16000000000E+09,-8.11892165285E+01
1.16500000000E+09,-9.61173239152E+01
1.17000000000E+09,-8.30295214972E+01
1.17500000000E+09,-8.65683077456E+01
1.18000000000E+09,-8.17449198098E+01
1.18500000000E+09,-8.16874178338E+01
1.19000000000E+09,-8.48670580558E+01
1.19500000000E+09,-8.65938228889E+01
1.20000000000E+09,-8.25408822124E+01
1.20500000000E+09,-7.95631284650E+01
1.21000000000E+09,-8.10457637016E+01
1.21500000000E+09,-7.99520898707E+01
1.22000000000E+09,-7.97637188145E+01
1.22500000000E+09,-8.36749231606E+01
1.23000000000E+09,-8.05604053436E+01
1.23500000000E+09,-8.02430573134E+01
1.24000000000E+09,-7.73073595172E+01
1.24500000000E+09,-7.84895885450E+01
1.25000000000E+09,-7.66291801341E+01
1.25500000000E+09,-7.91197075388E+01
1.26000000000E+09,-7.77421025469E+01
1.26500000000E+09,-7.80547656260E+01
1.27000000000E+09,-7.84614918291E+01
1.27500000000E+09,-7.82630229244E+01
1.28000000000E+09,-7.67422468195E+01
1.28500000000E+09,-7.85505452485E+01
1.29000000000E+09,-7.66464373811E+01
1.29500000000E+09,-7.87315998684E+01
1.30000000000E+09,-7.85540912038E+01
1.30500000000E+09,-7.43781965127E+01
1.31000000000E+09,-7.73979529583E+01
1.31500000000E+09,-7.67075666219E+01
1.32000000000E+09,-8.25087073040E+01
1.32500000000E+09,-7.88547559180E+01
1.33000000000E+09,-8.06848588353E+01
1.33500000000E+09,-8.38538449248E+01
1.34000000000E+09,-7.83088469818E+01
1.34500000000E+09,-7.87315683917E+01
1.35000000000E+09,-8.12058725666E+01
1.35500000000E+09,-7.69127310083E+01
1.36000000000E+09,-7.76666893218E+01
1.36500000000E+09,-7.90614895669E+01
1.37000000000E+09,-7.54295099698E+01
1.37500000000E+09,-7.48681671558E+01
1.38000000000E+09,-7.40174211236E+01
1.38500000000E+09,-7.46572617510E+01
1.39000000000E+09,-7.95444138403E+01
1.39500000000E+09,-7.96277169485E+01
1.40000000000E+09,-8.30175886773E+01
1.40500000000E+09,-8.27484218773E+01
1.41000000000E+09,-7.56300148100E+01
1.41500000000E+09,-6.94764820633E+01
1.42000000000E+09,-6.99694388626E+01
1.42500000000E+09,-7.06429000253E+01
1.43000000000E+09,-7.20248489370E+01
1.43500000000E+09,-7.72689761589E+01
1.44000000000E+09,-7.19911631990E+01
1.44500000000E+09,-7.14738634672E+01
1.45000000000E+09,-7.52020501365E+01
1.45500000000E+09,-7.27452580367E+01
1.46000000000E+09,-6.86378264934E+01
1.46500000000E+09,-6.33467311988E+01
1.47000000000E+09,-6.24348367849E+01
1.47500000000E+09,-6.71430166050E+01
1.48000000000E+09,-6.63095272547E+01
1.48500000000E+09,-6.82888484835E+01
1.49000000000E+09,-6.54044881010E+01
1.49500000000E+09,-5.87274426802E+01
1.50000000000E+09,-5.77459941706E+01
1.50500000000E+09,-5.41402246046E+01
1.51000000000E+09,-5.45986165655E+01
1.51500000000E+09,-5.58355444709E+01
1.52000000000E+09,-5.30252653478E+01
1.52500000000E+09,-5.07123545787E+01
1.53000000000E+09,-4.97868900116E+01
1.53500000000E+09,-4.84887473284E+01
1.54000000000E+09,-4.83367712685E+01
1.54500000000E+09,-4.89047772859E+01
1.55000000000E+09,-4.98218171231E+01
1.55500000000E+09,-5.06999221933E+01
1.56000000000E+09,-5.23122116962E+01
1.56500000000E+09,-5.55485625524E+01
1.57000000000E+09,-5.36124597673E+01
1.57500000000E+09,-5.32904424364E+01
1.58000000000E+09,-5.34314007967E+01
1.58500000000E+09,-5.42375304047E+01
1.59000000000E+09,-5.53318591031E+01
1.59500000000E+09,-5.63255026980E+01
1.60000000000E+09,-5.86594590128E+01
1.60500000000E+09,-5.80431685994E+01
1.61000000000E+09,-5.72286540300E+01
