! CMT, C1220, 16058040, 17.2.0/1
! Date: 25/07/2018 15:21:37
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-8.94688425352E+01
1.00500000000E+09,-9.40200498760E+01
1.01000000000E+09,-8.88558894862E+01
1.01500000000E+09,-8.40977739103E+01
1.02000000000E+09,-9.25762475206E+01
1.02500000000E+09,-9.75063485643E+01
1.03000000000E+09,-8.60818263094E+01
1.03500000000E+09,-9.16286718450E+01
1.04000000000E+09,-8.55572388236E+01
1.04500000000E+09,-8.40204167686E+01
1.05000000000E+09,-8.65832793944E+01
1.05500000000E+09,-9.40967793963E+01
1.06000000000E+09,-9.35731779353E+01
1.06500000000E+09,-9.07750371543E+01
1.07000000000E+09,-1.00607157275E+02
1.07500000000E+09,-9.54270956873E+01
1.08000000000E+09,-8.93355927040E+01
1.08500000000E+09,-8.70727625387E+01
1.09000000000E+09,-8.71250447917E+01
1.09500000000E+09,-8.98359047963E+01
1.10000000000E+09,-9.20414740996E+01
1.10500000000E+09,-9.27886855195E+01
1.11000000000E+09,-8.22321560667E+01
1.11500000000E+09,-8.36248730935E+01
1.12000000000E+09,-8.40374004531E+01
1.12500000000E+09,-8.36131962751E+01
1.13000000000E+09,-8.75670782322E+01
1.13500000000E+09,-9.66824922764E+01
1.14000000000E+09,-8.95035678711E+01
1.14500000000E+09,-8.35767757837E+01
1.15000000000E+09,-8.16095429082E+01
1.15500000000E+09,-8.39153055921E+01
1.16000000000E+09,-8.39967105985E+01
1.16500000000E+09,-8.70504706146E+01
1.17000000000E+09,-9.52776049514E+01
1.17500000000E+09,-9.10837235254E+01
1.18000000000E+09,-8.99131575213E+01
1.18500000000E+09,-9.04591795075E+01
1.19000000000E+09,-8.15483523550E+01
1.19500000000E+09,-8.40849667539E+01
1.20000000000E+09,-8.23596782569E+01
1.20500000000E+09,-8.11757967922E+01
1.21000000000E+09,-8.16745716481E+01
1.21500000000E+09,-8.20059943878E+01
1.22000000000E+09,-9.00999778838E+01
1.22500000000E+09,-8.48742881380E+01
1.23000000000E+09,-8.35311760017E+01
1.23500000000E+09,-8.73632026170E+01
1.24000000000E+09,-7.60441769779E+01
1.24500000000E+09,-8.29842895748E+01
1.25000000000E+09,-8.14037275823E+01
1.25500000000E+09,-8.37853168641E+01
1.26000000000E+09,-8.04817205104E+01
1.26500000000E+09,-7.91492873638E+01
1.27000000000E+09,-7.98313195348E+01
1.27500000000E+09,-7.63090506628E+01
1.28000000000E+09,-7.76785957002E+01
1.28500000000E+09,-7.61948992734E+01
1.29000000000E+09,-7.77763538200E+01
1.29500000000E+09,-8.09444349040E+01
1.30000000000E+09,-7.84463403084E+01
1.30500000000E+09,-7.90002467958E+01
1.31000000000E+09,-7.85689463861E+01
1.31500000000E+09,-7.86601065426E+01
1.32000000000E+09,-7.88894669168E+01
1.32500000000E+09,-8.61135634543E+01
1.33000000000E+09,-8.56163677687E+01
1.33500000000E+09,-8.11032455799E+01
1.34000000000E+09,-8.34030785335E+01
1.34500000000E+09,-8.16123930361E+01
1.35000000000E+09,-8.01550651469E+01
1.35500000000E+09,-7.75268733861E+01
1.36000000000E+09,-8.10262251349E+01
1.36500000000E+09,-8.01781762403E+01
1.37000000000E+09,-7.68020650592E+01
1.37500000000E+09,-7.62399318015E+01
1.38000000000E+09,-7.72223919826E+01
1.38500000000E+09,-7.97330671201E+01
1.39000000000E+09,-8.15775278088E+01
1.39500000000E+09,-8.31837894676E+01
1.40000000000E+09,-7.82417770115E+01
1.40500000000E+09,-7.51053117117E+01
1.41000000000E+09,-6.97592229546E+01
1.41500000000E+09,-6.59954607704E+01
1.42000000000E+09,-6.71456406087E+01
1.42500000000E+09,-6.71951041221E+01
1.43000000000E+09,-6.76652114735E+01
1.43500000000E+09,-7.01763917313E+01
1.44000000000E+09,-6.85056423459E+01
1.44500000000E+09,-6.71557679249E+01
1.45000000000E+09,-6.89484709540E+01
1.45500000000E+09,-6.73330806203E+01
1.46000000000E+09,-6.36188115384E+01
1.46500000000E+09,-5.92326145745E+01
1.47000000000E+09,-5.86339626356E+01
1.47500000000E+09,-6.11618468926E+01
1.48000000000E+09,-6.03496051921E+01
1.48500000000E+09,-6.15954127441E+01
1.49000000000E+09,-6.31318462610E+01
1.49500000000E+09,-5.66165357110E+01
1.50000000000E+09,-5.54655234451E+01
1.50500000000E+09,-5.31138123412E+01
1.51000000000E+09,-5.26369135019E+01
1.51500000000E+09,-5.41906880349E+01
1.52000000000E+09,-5.31687080139E+01
1.52500000000E+09,-5.16716186245E+01
1.53000000000E+09,-5.01761545169E+01
1.53500000000E+09,-4.89364789776E+01
1.54000000000E+09,-4.85149786846E+01
1.54500000000E+09,-4.88528637666E+01
1.55000000000E+09,-4.97357536003E+01
1.55500000000E+09,-5.07461292807E+01
1.56000000000E+09,-5.20370061600E+01
1.56500000000E+09,-5.54989607787E+01
1.57000000000E+09,-5.47139090464E+01
1.57500000000E+09,-5.41247005801E+01
1.58000000000E+09,-5.43833149186E+01
1.58500000000E+09,-5.43019545467E+01
1.59000000000E+09,-5.51771916360E+01
1.59500000000E+09,-5.63822630563E+01
1.60000000000E+09,-5.91064331146E+01
1.60500000000E+09,-5.84845754982E+01
1.61000000000E+09,-5.68689435987E+01
1.61500000000E+09,-5.66236078768E+01
1.62000000000E+09,-5.70701258787E+01
1.62500000000E+09,-5.86318672245E+01
1.63000000000E+09,-6.18875828839E+01
1.63500000000E+09,-6.20997729783E+01
1.64000000000E+09,-6.23065775113E+01
1.64500000000E+09,-6.24201844572E+01
1.65000000000E+09,-6.34099604401E+01
1.65500000000E+09,-6.34708564180E+01
1.66000000000E+09,-6.33830966605E+01
1.66500000000E+09,-6.39050507011E+01
1.67000000000E+09,-6.44086525281E+01
1.67500000000E+09,-6.61845607686E+01
1.68000000000E+09,-6.78461487448E+01
1.68500000000E+09,-6.90000872755E+01
1.69000000000E+09,-6.79619535186E+01
1.69500000000E+09,-6.86254365074E+01
1.70000000000E+09,-6.83093523480E+01
1.70500000000E+09,-6.77124291628E+01
1.71000000000E+09,-6.98026434225E+01
1.71500000000E+09,-7.08565245997E+01
1.72000000000E+09,-7.28572003188E+01
1.72500000000E+09,-7.27623301913E+01
1.73000000000E+09,-7.28200850598E+01
1.73500000000E+09,-7.48602261026E+01
1.74000000000E+09,-7.22222936216E+01
1.74500000000E+09,-7.41014711877E+01
1.75000000000E+09,-7.22640100446E+01
1.75500000000E+09,-7.25952866921E+01
1.76000000000E+09,-7.43825397459E+01
1.76500000000E+09,-7.67161865248E+01
1.77000000000E+09,-7.79568070547E+01
1.77500000000E+09,-7.87173682379E+01
1.78000000000E+09,-7.69584205864E+01
1.78500000000E+09,-7.70922314762E+01
1.79000000000E+09,-7.67147642250E+01
1.79500000000E+09,-8.00262290657E+01
1.80000000000E+09,-8.03827624648E+01
1.80500000000E+09,-7.74510057762E+01
1.81000000000E+09,-7.30626688891E+01
1.81500000000E+09,-7.67671557488E+01
1.82000000000E+09,-7.48685308686E+01
1.82500000000E+09,-8.38708301261E+01
1.83000000000E+09,-8.67801301798E+01
1.83500000000E+09,-7.56807044757E+01
1.84000000000E+09,-8.53597468897E+01
1.84500000000E+09,-8.52040926546E+01
1.85000000000E+09,-7.76344569767E+01
1.85500000000E+09,-7.99572714569E+01
1.86000000000E+09,-8.12690051133E+01
1.86500000000E+09,-8.17290084683E+01
1.87000000000E+09,-8.39854737667E+01
1.87500000000E+09,-7.84269340625E+01
1.88000000000E+09,-7.76384587411E+01
1.88500000000E+09,-7.67250939891E+01
1.89000000000E+09,-7.76657126999E+01
1.89500000000E+09,-8.20447871624E+01
1.90000000000E+09,-8.25464074369E+01
1.90500000000E+09,-7.98393997987E+01
1.91000000000E+09,-7.84410957105E+01
1.91500000000E+09,-7.99483492570E+01
1.92000000000E+09,-7.97052994089E+01
1.92500000000E+09,-7.99380989538E+01
1.93000000000E+09,-8.03305721725E+01
1.93500000000E+09,-7.72078284820E+01
1.94000000000E+09,-7.53947265016E+01
1.94500000000E+09,-7.54160233390E+01
1.95000000000E+09,-7.70040708023E+01
1.95500000000E+09,-7.80007931442E+01
1.96000000000E+09,-8.35761720030E+01
1.96500000000E+09,-7.97119299270E+01
1.97000000000E+09,-7.94307916713E+01
1.97500000000E+09,-7.62072792224E+01
1.98000000000E+09,-7.71979006214E+01
1.98500000000E+09,-7.40093337449E+01
1.99000000000E+09,-7.56041947121E+01
1.99500000000E+09,-7.81617767710E+01
2.00000000000E+09,-8.17220661745E+01
