! CMT, C1220, 16058040, 17.2.0/1
! Date: 25/07/2018 15:33:10
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-8.89187682941E+01
1.00500000000E+09,-8.34667474070E+01
1.01000000000E+09,-9.51166682836E+01
1.01500000000E+09,-9.14359380173E+01
1.02000000000E+09,-8.53436048041E+01
1.02500000000E+09,-8.72970860345E+01
1.03000000000E+09,-9.16979984579E+01
1.03500000000E+09,-8.83202089309E+01
1.04000000000E+09,-8.10357982374E+01
1.04500000000E+09,-8.84108664028E+01
1.05000000000E+09,-9.96319527498E+01
1.05500000000E+09,-1.02311347757E+02
1.06000000000E+09,-9.32396203660E+01
1.06500000000E+09,-9.05977883299E+01
1.07000000000E+09,-8.36908757782E+01
1.07500000000E+09,-9.20482615847E+01
1.08000000000E+09,-8.92167794739E+01
1.08500000000E+09,-8.78700802470E+01
1.09000000000E+09,-8.72548262354E+01
1.09500000000E+09,-8.37853747406E+01
1.10000000000E+09,-8.62444212585E+01
1.10500000000E+09,-9.12325927976E+01
1.11000000000E+09,-9.41748626944E+01
1.11500000000E+09,-8.40569099179E+01
1.12000000000E+09,-9.71135078592E+01
1.12500000000E+09,-8.36402377878E+01
1.13000000000E+09,-8.80353153673E+01
1.13500000000E+09,-8.58921243650E+01
1.14000000000E+09,-8.73523310494E+01
1.14500000000E+09,-9.00716519073E+01
1.15000000000E+09,-9.57089947662E+01
1.15500000000E+09,-9.52617288538E+01
1.16000000000E+09,-8.81398047089E+01
1.16500000000E+09,-8.69660114735E+01
1.17000000000E+09,-8.80593896574E+01
1.17500000000E+09,-9.20599606998E+01
1.18000000000E+09,-8.76649672191E+01
1.18500000000E+09,-8.34583773479E+01
1.19000000000E+09,-8.74646920127E+01
1.19500000000E+09,-8.54108744662E+01
1.20000000000E+09,-7.85929901204E+01
1.20500000000E+09,-8.14865643856E+01
1.21000000000E+09,-7.84065836599E+01
1.21500000000E+09,-7.82979871292E+01
1.22000000000E+09,-8.57356609866E+01
1.22500000000E+09,-8.25095505851E+01
1.23000000000E+09,-8.20445135596E+01
1.23500000000E+09,-9.48422768198E+01
1.24000000000E+09,-8.31735048751E+01
1.24500000000E+09,-8.35359657141E+01
1.25000000000E+09,-8.41296320643E+01
1.25500000000E+09,-7.99934273744E+01
1.26000000000E+09,-8.25608007633E+01
1.26500000000E+09,-8.35673343927E+01
1.27000000000E+09,-7.74048611798E+01
1.27500000000E+09,-8.08100641031E+01
1.28000000000E+09,-8.08350504643E+01
1.28500000000E+09,-8.16808114927E+01
1.29000000000E+09,-7.88625075019E+01
1.29500000000E+09,-7.81246405413E+01
1.30000000000E+09,-8.45265851778E+01
1.30500000000E+09,-7.68302911400E+01
1.31000000000E+09,-8.13884262286E+01
1.31500000000E+09,-7.90819832230E+01
1.32000000000E+09,-7.98599984297E+01
1.32500000000E+09,-8.06130941248E+01
1.33000000000E+09,-7.82691590342E+01
1.33500000000E+09,-7.60242467977E+01
1.34000000000E+09,-7.59664774828E+01
1.34500000000E+09,-7.58012620518E+01
1.35000000000E+09,-7.42497798488E+01
1.35500000000E+09,-7.27796535872E+01
1.36000000000E+09,-7.17234792239E+01
1.36500000000E+09,-7.19534052106E+01
1.37000000000E+09,-6.94741466520E+01
1.37500000000E+09,-6.84384300509E+01
1.38000000000E+09,-6.76848845892E+01
1.38500000000E+09,-7.01226950322E+01
1.39000000000E+09,-6.97113304514E+01
1.39500000000E+09,-6.86848778857E+01
1.40000000000E+09,-6.74211346802E+01
1.40500000000E+09,-6.58184295251E+01
1.41000000000E+09,-6.30260821038E+01
1.41500000000E+09,-6.19882161949E+01
1.42000000000E+09,-6.21250933605E+01
1.42500000000E+09,-6.16336458714E+01
1.43000000000E+09,-6.12722172162E+01
1.43500000000E+09,-5.99077834752E+01
1.44000000000E+09,-5.89278804711E+01
1.44500000000E+09,-5.84081177784E+01
1.45000000000E+09,-5.83914560517E+01
1.45500000000E+09,-5.81270291736E+01
1.46000000000E+09,-5.56177294950E+01
1.46500000000E+09,-5.36200877207E+01
1.47000000000E+09,-5.19763910858E+01
1.47500000000E+09,-5.22533906215E+01
