! CMT, C1220, 16058040, 17.2.0/1
! Date: 25/07/2018 15:39:07
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-9.00713367066E+01
1.00500000000E+09,-8.53939337579E+01
1.01000000000E+09,-9.21020848293E+01
1.01500000000E+09,-9.04874608877E+01
1.02000000000E+09,-8.35885827603E+01
1.02500000000E+09,-9.25230004539E+01
1.03000000000E+09,-9.46320813052E+01
1.03500000000E+09,-8.35126293724E+01
1.04000000000E+09,-8.78604169721E+01
1.04500000000E+09,-9.50635275990E+01
1.05000000000E+09,-8.58356962074E+01
1.05500000000E+09,-9.56625728922E+01
1.06000000000E+09,-9.21373715981E+01
1.06500000000E+09,-9.76457035473E+01
1.07000000000E+09,-8.65617202582E+01
1.07500000000E+09,-8.65518435205E+01
1.08000000000E+09,-8.20365473937E+01
1.08500000000E+09,-8.85800490899E+01
1.09000000000E+09,-8.76948363443E+01
1.09500000000E+09,-8.52031065646E+01
1.10000000000E+09,-8.53710071722E+01
1.10500000000E+09,-8.42467639837E+01
1.11000000000E+09,-8.60173723795E+01
1.11500000000E+09,-8.11900343796E+01
1.12000000000E+09,-9.17182897704E+01
1.12500000000E+09,-8.56024296058E+01
1.13000000000E+09,-9.55540754471E+01
1.13500000000E+09,-8.57966598576E+01
1.14000000000E+09,-8.53153009124E+01
1.14500000000E+09,-8.61009725522E+01
1.15000000000E+09,-8.37932592687E+01
1.15500000000E+09,-8.51155510021E+01
1.16000000000E+09,-8.23036344068E+01
1.16500000000E+09,-8.72864713321E+01
1.17000000000E+09,-8.83022606976E+01
1.17500000000E+09,-8.17277749585E+01
1.18000000000E+09,-8.84527633245E+01
1.18500000000E+09,-8.47773098982E+01
1.19000000000E+09,-8.36371458393E+01
1.19500000000E+09,-8.35484731888E+01
1.20000000000E+09,-7.96605247856E+01
1.20500000000E+09,-8.29826970807E+01
1.21000000000E+09,-8.27636506351E+01
1.21500000000E+09,-8.33869798579E+01
1.22000000000E+09,-8.72756593854E+01
1.22500000000E+09,-9.18412352255E+01
1.23000000000E+09,-8.46912414682E+01
1.23500000000E+09,-8.91385370591E+01
1.24000000000E+09,-8.73414343887E+01
1.24500000000E+09,-8.27350268022E+01
1.25000000000E+09,-8.05763006739E+01
1.25500000000E+09,-8.21809168045E+01
1.26000000000E+09,-8.79066497692E+01
1.26500000000E+09,-8.21428520618E+01
1.27000000000E+09,-8.25167001579E+01
1.27500000000E+09,-7.93367869017E+01
1.28000000000E+09,-8.38793157565E+01
1.28500000000E+09,-8.38325390946E+01
1.29000000000E+09,-8.46514682665E+01
1.29500000000E+09,-8.03983800233E+01
1.30000000000E+09,-8.28244363088E+01
1.30500000000E+09,-8.03922474195E+01
1.31000000000E+09,-7.91083872931E+01
1.31500000000E+09,-8.17324464777E+01
1.32000000000E+09,-8.02527803448E+01
1.32500000000E+09,-8.26505240817E+01
1.33000000000E+09,-8.83419266026E+01
1.33500000000E+09,-8.05192000396E+01
1.34000000000E+09,-7.96714747606E+01
1.34500000000E+09,-7.94385457508E+01
1.35000000000E+09,-7.56875841421E+01
1.35500000000E+09,-7.44653377658E+01
1.36000000000E+09,-7.45092913938E+01
1.36500000000E+09,-7.39798464001E+01
1.37000000000E+09,-7.07653786837E+01
1.37500000000E+09,-7.06812438115E+01
1.38000000000E+09,-7.08143657572E+01
1.38500000000E+09,-7.28293822249E+01
1.39000000000E+09,-7.09371590134E+01
1.39500000000E+09,-7.03407842198E+01
1.40000000000E+09,-6.88739430774E+01
1.40500000000E+09,-6.75906904549E+01
1.41000000000E+09,-6.47744527613E+01
1.41500000000E+09,-6.26759215826E+01
1.42000000000E+09,-6.31153065614E+01
1.42500000000E+09,-6.35288700479E+01
1.43000000000E+09,-6.28480274691E+01
1.43500000000E+09,-6.31194663875E+01
1.44000000000E+09,-6.20909388792E+01
1.44500000000E+09,-6.10156877392E+01
1.45000000000E+09,-6.25008707052E+01
1.45500000000E+09,-6.14091794471E+01
1.46000000000E+09,-5.87199603131E+01
1.46500000000E+09,-5.53280033312E+01
1.47000000000E+09,-5.44492777594E+01
1.47500000000E+09,-5.61521043624E+01
1.48000000000E+09,-5.57341755173E+01
1.48500000000E+09,-5.52734097051E+01
1.49000000000E+09,-5.49832251724E+01
1.49500000000E+09,-5.13552245344E+01
1.50000000000E+09,-5.04274805842E+01
1.50500000000E+09,-4.96435767141E+01
1.51000000000E+09,-4.86221626683E+01
1.51500000000E+09,-4.97325616848E+01
1.52000000000E+09,-4.98107400925E+01
1.52500000000E+09,-4.91382285308E+01
1.53000000000E+09,-4.87740712104E+01
1.53500000000E+09,-4.74127574745E+01
1.54000000000E+09,-4.65626184918E+01
1.54500000000E+09,-4.74228557621E+01
1.55000000000E+09,-4.86720942600E+01
1.55500000000E+09,-4.99434612184E+01
1.56000000000E+09,-5.07504196477E+01
1.56500000000E+09,-5.32550674564E+01
1.57000000000E+09,-5.40002393139E+01
1.57500000000E+09,-5.42093592449E+01
1.58000000000E+09,-5.43217130149E+01
1.58500000000E+09,-5.42569065419E+01
1.59000000000E+09,-5.49502524037E+01
1.59500000000E+09,-5.61945695907E+01
1.60000000000E+09,-6.07477441222E+01
1.60500000000E+09,-6.01836397660E+01
1.61000000000E+09,-5.85978529462E+01
1.61500000000E+09,-5.82150994365E+01
1.62000000000E+09,-5.83182435516E+01
1.62500000000E+09,-5.97972396692E+01
1.63000000000E+09,-6.25821057178E+01
1.63500000000E+09,-6.37330845249E+01
1.64000000000E+09,-6.45778931091E+01
1.64500000000E+09,-6.54554138036E+01
1.65000000000E+09,-6.60902165886E+01
