! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 12:07:53
! Stimulus(Hz),    S21(dB),           S21(°)
1.00000000000E+09,-1.01416840029E+02,+2.79277332504E+01
1.00500000000E+09,-9.52828962373E+01,-3.16698687730E+01
1.01000000000E+09,-9.16755668819E+01,+1.25228735589E+02
1.01500000000E+09,-8.98016759316E+01,-3.93587850693E+01
1.02000000000E+09,-8.99472349594E+01,+2.79556501338E+01
1.02500000000E+09,-8.89075081636E+01,-1.66826305787E+02
1.03000000000E+09,-8.25650704505E+01,-8.31269035073E+01
1.03500000000E+09,-8.74738240990E+01,-2.83272321824E+01
1.04000000000E+09,-9.62338008965E+01,-6.34931436990E+00
1.04500000000E+09,-9.33735404156E+01,+2.06215212247E+01
1.05000000000E+09,-8.85554231841E+01,-1.45810239337E+02
1.05500000000E+09,-8.48023635953E+01,+3.45830359490E+01
1.06000000000E+09,-8.85998747061E+01,-1.53074797541E+02
1.06500000000E+09,-9.39225484445E+01,-2.73896956866E+01
1.07000000000E+09,-9.24341214492E+01,+1.22096110382E+02
1.07500000000E+09,-1.16599267085E+02,+8.16327402626E+01
1.08000000000E+09,-1.00077182757E+02,-9.41292619557E+01
1.08500000000E+09,-8.46164322173E+01,-1.41507264948E+02
1.09000000000E+09,-9.21134953040E+01,-1.58529710463E+02
1.09500000000E+09,-8.94066723136E+01,+1.61707864598E+02
1.10000000000E+09,-8.58921357531E+01,+1.47789114128E+02
1.10500000000E+09,-9.02005040037E+01,+1.79269757388E+02
1.11000000000E+09,-8.94382671139E+01,+9.89649988756E+01
1.11500000000E+09,-8.35604960286E+01,+1.14070746521E+02
1.12000000000E+09,-9.61238419776E+01,+8.57236384759E+01
1.12500000000E+09,-9.94356131320E+01,-1.77486375382E+02
1.13000000000E+09,-1.00080581020E+02,+1.46081212308E+02
1.13500000000E+09,-8.67371507724E+01,+9.78181078823E+01
1.14000000000E+09,-8.63043503288E+01,+1.25977821573E+02
1.14500000000E+09,-9.03842305092E+01,+8.27614056723E+01
1.15000000000E+09,-8.75664879012E+01,+7.79534261805E+01
1.15500000000E+09,-9.13712387369E+01,+7.50998492332E+01
1.16000000000E+09,-8.64672513699E+01,+1.63819546590E+02
1.16500000000E+09,-8.43466586728E+01,+8.18547207647E+01
1.17000000000E+09,-8.30868605332E+01,+5.28832159804E+01
1.17500000000E+09,-8.71346425814E+01,+8.24075634459E+01
1.18000000000E+09,-8.19675349838E+01,+8.58168922524E+01
1.18500000000E+09,-8.02744270711E+01,+5.12726507571E+01
1.19000000000E+09,-8.03303715794E+01,+5.91080506216E+01
1.19500000000E+09,-7.86381998056E+01,+2.93667157356E+01
1.20000000000E+09,-7.66912557974E+01,+1.26889297943E+01
1.20500000000E+09,-7.76642575344E+01,-2.50587095502E+01
1.21000000000E+09,-7.84230323512E+01,-4.66671208308E+01
1.21500000000E+09,-8.88616050179E+01,-4.22329880054E+01
1.22000000000E+09,-8.30503167549E+01,-4.90705152611E+01
1.22500000000E+09,-8.36380132243E+01,-8.14688017493E+01
1.23000000000E+09,-8.08464792770E+01,-5.64489109528E+01
1.23500000000E+09,-8.21174725954E+01,-3.70296564735E+01
1.24000000000E+09,-8.50899458324E+01,-4.09423067832E+01
1.24500000000E+09,-8.26112462600E+01,-7.61139011561E+01
1.25000000000E+09,-7.96415382769E+01,-7.79052363329E+01
1.25500000000E+09,-8.08670665649E+01,-9.58857558734E+01
1.26000000000E+09,-8.27832237982E+01,-1.04488729378E+02
1.26500000000E+09,-8.45722177144E+01,-7.47920839599E+01
1.27000000000E+09,-7.83000216395E+01,-8.86335847976E+01
1.27500000000E+09,-7.71238598821E+01,-6.79137323469E+01
1.28000000000E+09,-7.87088000499E+01,-7.85468223373E+01
1.28500000000E+09,-7.84897994813E+01,-1.07333723265E+02
1.29000000000E+09,-7.63951603098E+01,-9.89546464072E+01
1.29500000000E+09,-8.00426559481E+01,-1.05558442265E+02
1.30000000000E+09,-7.74404129049E+01,-1.15107325911E+02
1.30500000000E+09,-7.75069647565E+01,-1.40089155034E+02
1.31000000000E+09,-7.75055865703E+01,-1.26586472079E+02
1.31500000000E+09,-7.37549968340E+01,-1.52042626232E+02
1.32000000000E+09,-7.69600321808E+01,-1.54577007709E+02
1.32500000000E+09,-7.68927268238E+01,-1.63935381047E+02
1.33000000000E+09,-7.45124951824E+01,-1.50336891105E+02
1.33500000000E+09,-7.37598578771E+01,-1.66362050385E+02
