! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 15:17:02
! Stimulus(Hz),    S21(dB),           S21(°)
1.00000000000E+09,-9.61730185735E+01,-4.71835050467E+01
1.00500000000E+09,-8.89734751009E+01,-1.73337371504E+02
1.01000000000E+09,-8.29365478698E+01,+1.08785726931E+02
1.01500000000E+09,-9.40253128688E+01,-8.03526104925E+01
1.02000000000E+09,-8.60025684968E+01,-2.43214620087E+01
1.02500000000E+09,-9.01502152622E+01,-9.71621905211E+01
1.03000000000E+09,-9.32329753221E+01,-8.18633071046E+01
1.03500000000E+09,-8.41327388933E+01,-1.69029457884E+02
1.04000000000E+09,-9.46364619522E+01,-1.70221596362E+02
1.04500000000E+09,-8.50464287739E+01,-5.17555284926E+01
1.05000000000E+09,-9.82069840237E+01,+4.77583942230E+01
1.05500000000E+09,-9.18645665129E+01,-1.61761171102E+02
1.06000000000E+09,-9.53521511044E+01,-6.26827990575E+01
1.06500000000E+09,-1.04007643149E+02,+1.07888931991E+02
1.07000000000E+09,-9.07844534455E+01,-1.30612114631E+02
1.07500000000E+09,-1.01131063604E+02,-3.93051797141E+01
1.08000000000E+09,-9.88594669479E+01,-1.19088046851E+02
1.08500000000E+09,-1.06687931589E+02,+1.63330645929E+02
1.09000000000E+09,-8.57016626490E+01,-1.46293948750E+02
1.09500000000E+09,-8.49751914291E+01,-1.66038206217E+02
1.10000000000E+09,-9.60681759346E+01,-3.42343799422E+00
1.10500000000E+09,-8.33196728038E+01,+1.52162583252E+02
1.11000000000E+09,-9.16363562046E+01,+1.05890371659E+02
1.11500000000E+09,-8.38002761133E+01,+1.48450720849E+02
1.12000000000E+09,-9.13343160325E+01,+1.42599075088E+02
1.12500000000E+09,-9.32207298380E+01,+1.51093860793E+02
1.13000000000E+09,-8.61148702589E+01,+1.38095483321E+02
1.13500000000E+09,-9.24304691410E+01,-7.52602534292E+01
1.14000000000E+09,-9.40117077883E+01,-1.70957416833E+02
1.14500000000E+09,-9.12945496351E+01,+1.50028720066E+02
1.15000000000E+09,-9.07643925583E+01,+9.06804143281E+00
1.15500000000E+09,-9.08246296271E+01,+6.23236902275E+01
1.16000000000E+09,-9.80410859761E+01,-3.11279097587E+01
1.16500000000E+09,-8.87590007501E+01,+1.56642694321E+02
1.17000000000E+09,-9.68031157520E+01,-1.11373259433E+02
1.17500000000E+09,-8.40750866235E+01,+1.05614916882E+02
1.18000000000E+09,-8.91829443115E+01,+1.70332752684E+02
1.18500000000E+09,-8.13513888798E+01,+9.22074213377E+01
1.19000000000E+09,-8.02752765474E+01,+9.03343127025E+01
1.19500000000E+09,-8.09570989133E+01,+4.76191662683E+01
1.20000000000E+09,-7.99116166598E+01,+2.16757541176E+01
1.20500000000E+09,-8.10567329572E+01,-2.11269800342E+01
1.21000000000E+09,-7.93669849695E+01,-4.87431693024E+00
1.21500000000E+09,-8.20164659140E+01,+8.15867508319E+00
1.22000000000E+09,-8.24865679457E+01,-3.69057946603E+01
1.22500000000E+09,-8.07535737289E+01,-4.53361184714E+01
1.23000000000E+09,-8.57586748854E+01,-6.01919908075E+01
1.23500000000E+09,-8.70292491461E+01,-4.74966451371E+01
1.24000000000E+09,-8.07287281654E+01,-5.28909148220E+01
1.24500000000E+09,-8.27466305480E+01,-3.70128042969E+01
1.25000000000E+09,-8.67198585942E+01,-3.39624066318E+01
1.25500000000E+09,-8.44123227462E+01,-5.62545981275E+01
1.26000000000E+09,-8.58909932330E+01,-9.04252862446E+01
1.26500000000E+09,-8.03780483653E+01,-7.03282098668E+01
