! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 15:40:24
! Stimulus(Hz),    S21(dB),           S21(°)
1.00000000000E+09,-9.09363450546E+01,+9.98323958371E+01
1.00500000000E+09,-9.05476905951E+01,+8.96103856861E+00
1.01000000000E+09,-9.41425809156E+01,+9.11240921197E+01
1.01500000000E+09,-8.93077842334E+01,-6.93372672892E+01
1.02000000000E+09,-1.01692283473E+02,+8.57438811233E+01
1.02500000000E+09,-9.34176722261E+01,-1.32644987275E+01
1.03000000000E+09,-8.99973193649E+01,-1.69464657033E+02
1.03500000000E+09,-9.16543638759E+01,+1.34935138152E+01
1.04000000000E+09,-8.73387132252E+01,+1.43073438135E+02
1.04500000000E+09,-9.07302502861E+01,+7.51115129962E+01
1.05000000000E+09,-8.34562250108E+01,-2.51206698119E+01
1.05500000000E+09,-9.21355701245E+01,-1.34880273803E+02
1.06000000000E+09,-8.69499128089E+01,+1.23677866796E+02
1.06500000000E+09,-9.23280988713E+01,-9.25659343639E+01
1.07000000000E+09,-9.24498034595E+01,+2.17517023898E+01
1.07500000000E+09,-9.58033551674E+01,-7.97136082847E+01
1.08000000000E+09,-9.58033650074E+01,+1.59380872322E+02
1.08500000000E+09,-8.76090537286E+01,+7.20544521825E+01
1.09000000000E+09,-8.96341994943E+01,-1.16950682456E+02
1.09500000000E+09,-8.70662678331E+01,-1.55863124606E+02
1.10000000000E+09,-1.07720804220E+02,+1.06093065632E+02
1.10500000000E+09,-8.73094072619E+01,-1.20916238399E+02
1.11000000000E+09,-8.40645337310E+01,-1.10360339560E+02
1.11500000000E+09,-8.42768655095E+01,+9.92584664891E+01
1.12000000000E+09,-8.84465577513E+01,+9.92200997016E+01
1.12500000000E+09,-8.52432982990E+01,+1.20554096566E+02
1.13000000000E+09,-8.76818999223E+01,+1.16030631841E+02
1.13500000000E+09,-9.10873309441E+01,+1.29339995094E+02
1.14000000000E+09,-9.61667764845E+01,+9.19284869896E+01
1.14500000000E+09,-8.44885488349E+01,+1.18152244512E+02
1.15000000000E+09,-1.03625670043E+02,+8.96692041152E+01
1.15500000000E+09,-9.41450829066E+01,+1.36677051314E+02
1.16000000000E+09,-1.02472959417E+02,-1.84631348058E+01
1.16500000000E+09,-9.38972297984E+01,+6.68234519729E+01
1.17000000000E+09,-8.49403968559E+01,+9.65045554015E+01
1.17500000000E+09,-8.42419203031E+01,+1.67701063520E+02
1.18000000000E+09,-9.13458456729E+01,+4.80133849187E+01
1.18500000000E+09,-8.73801768102E+01,+1.21321762790E+02
1.19000000000E+09,-8.40318710690E+01,+8.18696363146E+01
1.19500000000E+09,-8.58551084425E+01,+6.87650452699E+01
1.20000000000E+09,-7.58554838868E+01,+3.09046820263E+01
1.20500000000E+09,-7.97177379723E+01,+6.10864410449E-01
1.21000000000E+09,-8.02770888477E+01,-2.86767553157E+01
1.21500000000E+09,-8.54479179811E+01,-3.08612469135E+01
1.22000000000E+09,-9.04572234912E+01,+2.54476424120E+01
1.22500000000E+09,-8.26049355955E+01,-2.06592134446E+01
1.23000000000E+09,-8.29829952338E+01,-2.17016330280E+01
1.23500000000E+09,-8.29732162751E+01,-3.15567590869E+01
1.24000000000E+09,-8.31227913598E+01,-6.35093906855E+01
1.24500000000E+09,-8.03488228575E+01,-3.75583327809E+01
1.25000000000E+09,-8.69840280608E+01,-7.21053288575E+01
1.25500000000E+09,-1.01622106030E+02,-7.89007358003E+01
1.26000000000E+09,-8.55053135416E+01,-8.00085014429E+01
1.26500000000E+09,-8.65479449750E+01,-7.72502459704E+01
1.27000000000E+09,-9.18991706984E+01,-1.32044874725E+02
1.27500000000E+09,-8.17712438994E+01,-8.98556442357E+01
