! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 08:35:49
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-8.58691482566E+01
1.00500000000E+09,-8.10087134013E+01
1.01000000000E+09,-8.90763774213E+01
1.01500000000E+09,-9.08745814921E+01
1.02000000000E+09,-9.33696976681E+01
1.02500000000E+09,-8.37870084556E+01
1.03000000000E+09,-8.52912077724E+01
1.03500000000E+09,-9.63527361886E+01
1.04000000000E+09,-9.12770239544E+01
1.04500000000E+09,-9.29146811539E+01
1.05000000000E+09,-8.83063955856E+01
1.05500000000E+09,-9.24604366329E+01
1.06000000000E+09,-9.93790301258E+01
1.06500000000E+09,-1.10111994171E+02
1.07000000000E+09,-8.55587151091E+01
1.07500000000E+09,-9.41670348300E+01
1.08000000000E+09,-9.39013184609E+01
1.08500000000E+09,-8.53091820553E+01
1.09000000000E+09,-9.80212422775E+01
1.09500000000E+09,-8.59872118086E+01
1.10000000000E+09,-9.07380979854E+01
1.10500000000E+09,-9.64260377585E+01
1.11000000000E+09,-9.91220685503E+01
1.11500000000E+09,-8.45086954327E+01
1.12000000000E+09,-9.26173377147E+01
1.12500000000E+09,-8.71724481136E+01
1.13000000000E+09,-9.14588375703E+01
1.13500000000E+09,-8.40030825157E+01
1.14000000000E+09,-8.67335292371E+01
1.14500000000E+09,-9.56605396728E+01
1.15000000000E+09,-8.89949312187E+01
1.15500000000E+09,-9.23520806550E+01
1.16000000000E+09,-8.46637505657E+01
1.16500000000E+09,-9.31479081607E+01
1.17000000000E+09,-8.50448696431E+01
1.17500000000E+09,-1.03480814847E+02
1.18000000000E+09,-8.93163120152E+01
1.18500000000E+09,-8.48393693583E+01
1.19000000000E+09,-8.16248254093E+01
1.19500000000E+09,-8.55208284473E+01
1.20000000000E+09,-8.21785727603E+01
1.20500000000E+09,-8.36350785135E+01
1.21000000000E+09,-7.82080935322E+01
1.21500000000E+09,-8.52920678917E+01
1.22000000000E+09,-9.24030478792E+01
1.22500000000E+09,-8.84118810737E+01
1.23000000000E+09,-8.39034813208E+01
1.23500000000E+09,-8.25868378416E+01
1.24000000000E+09,-8.31305731690E+01
1.24500000000E+09,-8.15974134459E+01
1.25000000000E+09,-8.30138921830E+01
1.25500000000E+09,-7.70557565998E+01
1.26000000000E+09,-8.03221851623E+01
1.26500000000E+09,-7.64284180172E+01
1.27000000000E+09,-7.96297281196E+01
1.27500000000E+09,-8.08810904213E+01
1.28000000000E+09,-7.68562185739E+01
1.28500000000E+09,-7.76222127198E+01
1.29000000000E+09,-8.51126995160E+01
