! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 10:16:17
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-8.36115502067E+01
1.00500000000E+09,-9.81867928278E+01
1.01000000000E+09,-8.34271315279E+01
1.01500000000E+09,-8.67779438586E+01
1.02000000000E+09,-8.30490590013E+01
1.02500000000E+09,-8.93904403647E+01
1.03000000000E+09,-8.73488606053E+01
1.03500000000E+09,-9.04165558287E+01
1.04000000000E+09,-8.82645236984E+01
1.04500000000E+09,-9.64049628526E+01
1.05000000000E+09,-9.28801312570E+01
1.05500000000E+09,-9.03322478512E+01
1.06000000000E+09,-8.54951333101E+01
1.06500000000E+09,-9.27041116005E+01
1.07000000000E+09,-9.82402872592E+01
1.07500000000E+09,-9.34247731138E+01
1.08000000000E+09,-8.87040868138E+01
1.08500000000E+09,-8.79753822830E+01
1.09000000000E+09,-8.93893777619E+01
1.09500000000E+09,-8.76801828890E+01
1.10000000000E+09,-8.65023403955E+01
1.10500000000E+09,-8.37524969810E+01
1.11000000000E+09,-9.70780621332E+01
1.11500000000E+09,-8.85708547961E+01
1.12000000000E+09,-8.66890684954E+01
1.12500000000E+09,-8.85193950626E+01
1.13000000000E+09,-8.40906276570E+01
1.13500000000E+09,-9.22351217472E+01
1.14000000000E+09,-9.11746673066E+01
1.14500000000E+09,-8.33325591346E+01
1.15000000000E+09,-9.01717963128E+01
1.15500000000E+09,-8.86398972371E+01
1.16000000000E+09,-9.48182232344E+01
1.16500000000E+09,-9.51420382373E+01
1.17000000000E+09,-8.70287723822E+01
1.17500000000E+09,-8.80467609028E+01
1.18000000000E+09,-8.50437905653E+01
1.18500000000E+09,-8.28460799881E+01
1.19000000000E+09,-8.33999026308E+01
1.19500000000E+09,-8.60622315868E+01
1.20000000000E+09,-7.93537250482E+01
1.20500000000E+09,-7.70384523657E+01
1.21000000000E+09,-8.14793911573E+01
1.21500000000E+09,-8.36810594364E+01
1.22000000000E+09,-8.34264417144E+01
1.22500000000E+09,-8.37406402474E+01
1.23000000000E+09,-9.07455421357E+01
1.23500000000E+09,-8.18131942292E+01
1.24000000000E+09,-8.21700068657E+01
1.24500000000E+09,-8.42474693477E+01
1.25000000000E+09,-8.38819620660E+01
1.25500000000E+09,-8.90485479622E+01
1.26000000000E+09,-8.21025607178E+01
1.26500000000E+09,-7.89719100031E+01
1.27000000000E+09,-7.83347018251E+01
1.27500000000E+09,-7.94815384328E+01
1.28000000000E+09,-8.24780869416E+01
1.28500000000E+09,-8.22573979574E+01
1.29000000000E+09,-7.76068558984E+01
1.29500000000E+09,-7.94492494237E+01
1.30000000000E+09,-7.84455112041E+01
1.30500000000E+09,-8.16443410965E+01
1.31000000000E+09,-8.07387534981E+01
1.31500000000E+09,-8.04857382480E+01
1.32000000000E+09,-8.00532157720E+01
1.32500000000E+09,-7.75556049031E+01
1.33000000000E+09,-8.37860325808E+01
1.33500000000E+09,-8.06259354991E+01
1.34000000000E+09,-7.97180782499E+01
1.34500000000E+09,-7.90456929033E+01
1.35000000000E+09,-7.50710886159E+01
1.35500000000E+09,-7.40783629967E+01
1.36000000000E+09,-7.39468342118E+01
1.36500000000E+09,-7.41769701641E+01
1.37000000000E+09,-7.76512921179E+01
1.37500000000E+09,-7.30315429888E+01
1.38000000000E+09,-6.93545749966E+01
1.38500000000E+09,-7.02480367717E+01
1.39000000000E+09,-7.04229011797E+01
1.39500000000E+09,-7.12501458558E+01
1.40000000000E+09,-6.81458899159E+01
1.40500000000E+09,-6.70471183676E+01
1.41000000000E+09,-6.56049222311E+01
1.41500000000E+09,-6.44629245426E+01
1.42000000000E+09,-6.42075236424E+01
1.42500000000E+09,-6.34077377118E+01
1.43000000000E+09,-6.21121093184E+01
1.43500000000E+09,-6.06061260071E+01
1.44000000000E+09,-5.97545629847E+01
1.44500000000E+09,-6.05389887343E+01
1.45000000000E+09,-6.11604941567E+01
1.45500000000E+09,-6.11083480372E+01
1.46000000000E+09,-5.92825638159E+01
1.46500000000E+09,-5.72955941529E+01
1.47000000000E+09,-5.54690404557E+01
1.47500000000E+09,-5.54758775090E+01
1.48000000000E+09,-5.62081330537E+01
1.48500000000E+09,-5.72528440922E+01
1.49000000000E+09,-5.72581261161E+01
1.49500000000E+09,-5.22891033894E+01
1.50000000000E+09,-5.16391936947E+01
1.50500000000E+09,-5.23109612895E+01
1.51000000000E+09,-5.13306940104E+01
1.51500000000E+09,-5.11860960449E+01
1.52000000000E+09,-5.36535453855E+01
1.52500000000E+09,-5.35556859635E+01
1.53000000000E+09,-5.48314628587E+01
1.53500000000E+09,-5.55673858402E+01
1.54000000000E+09,-5.38306489320E+01
1.54500000000E+09,-5.38608927600E+01
1.55000000000E+09,-5.58207409069E+01
1.55500000000E+09,-5.91929304346E+01
1.56000000000E+09,-5.93153066660E+01
1.56500000000E+09,-5.63238920703E+01
1.57000000000E+09,-5.88342796944E+01
1.57500000000E+09,-6.30311566188E+01
1.58000000000E+09,-6.41969824247E+01
1.58500000000E+09,-6.99572998948E+01
1.59000000000E+09,-6.64764222659E+01
1.59500000000E+09,-6.35895702631E+01
1.60000000000E+09,-6.41225814405E+01
1.60500000000E+09,-6.61776111841E+01
1.61000000000E+09,-7.04080109739E+01
1.61500000000E+09,-6.88056313292E+01
1.62000000000E+09,-6.94351180436E+01
1.62500000000E+09,-7.25153957193E+01
1.63000000000E+09,-7.87185910213E+01
1.63500000000E+09,-7.16361763616E+01
1.64000000000E+09,-6.84607110154E+01
1.64500000000E+09,-6.78561516442E+01
1.65000000000E+09,-7.16868228543E+01
1.65500000000E+09,-7.71283581642E+01
1.66000000000E+09,-7.76177150101E+01
1.66500000000E+09,-7.12431041826E+01
1.67000000000E+09,-6.99470199800E+01
1.67500000000E+09,-6.97265164474E+01
1.68000000000E+09,-7.07357726604E+01
1.68500000000E+09,-7.01627258315E+01
1.69000000000E+09,-6.98870792133E+01
1.69500000000E+09,-7.16359301669E+01
1.70000000000E+09,-7.05174175976E+01
1.70500000000E+09,-6.98104057064E+01
1.71000000000E+09,-7.01503705993E+01
1.71500000000E+09,-7.03091135430E+01
1.72000000000E+09,-7.17921419457E+01
1.72500000000E+09,-7.04154968395E+01
1.73000000000E+09,-7.21659034070E+01
1.73500000000E+09,-7.18683525005E+01
1.74000000000E+09,-7.28793514080E+01
1.74500000000E+09,-7.28846606887E+01
1.75000000000E+09,-7.49551850495E+01
1.75500000000E+09,-7.43623906871E+01
1.76000000000E+09,-7.48633568552E+01
1.76500000000E+09,-7.31766247996E+01
1.77000000000E+09,-7.33910637803E+01
1.77500000000E+09,-7.45802646368E+01
1.78000000000E+09,-7.88173484189E+01
1.78500000000E+09,-7.95651614639E+01
1.79000000000E+09,-7.97969906261E+01
1.79500000000E+09,-8.58622272469E+01
1.80000000000E+09,-7.21484918986E+01
1.80500000000E+09,-7.97739653448E+01
1.81000000000E+09,-8.43252008132E+01
1.81500000000E+09,-7.81222911256E+01
1.82000000000E+09,-8.17016316473E+01
1.82500000000E+09,-7.46337654698E+01
1.83000000000E+09,-8.14908025142E+01
1.83500000000E+09,-7.74975414426E+01
