! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 14:49:16
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-9.46643997402E+01
1.00500000000E+09,-1.08786838507E+02
1.01000000000E+09,-8.98704038664E+01
1.01500000000E+09,-8.67857490115E+01
1.02000000000E+09,-1.06209091805E+02
1.02500000000E+09,-9.07976633779E+01
1.03000000000E+09,-9.62517570786E+01
1.03500000000E+09,-9.38193701397E+01
1.04000000000E+09,-9.01178114559E+01
1.04500000000E+09,-9.33996299428E+01
1.05000000000E+09,-8.85037277530E+01
1.05500000000E+09,-9.05390423847E+01
1.06000000000E+09,-9.67785614195E+01
1.06500000000E+09,-9.12641221362E+01
1.07000000000E+09,-9.20534160773E+01
1.07500000000E+09,-9.27088212629E+01
1.08000000000E+09,-1.00012120614E+02
1.08500000000E+09,-1.03566659869E+02
1.09000000000E+09,-8.90590013564E+01
1.09500000000E+09,-1.00516322972E+02
1.10000000000E+09,-9.27744291776E+01
1.10500000000E+09,-9.76709041613E+01
1.11000000000E+09,-9.31909520019E+01
1.11500000000E+09,-9.27505294409E+01
1.12000000000E+09,-9.49076946792E+01
1.12500000000E+09,-1.03835942443E+02
1.13000000000E+09,-9.29328359316E+01
1.13500000000E+09,-8.68428615104E+01
1.14000000000E+09,-9.21297083956E+01
1.14500000000E+09,-8.10479928997E+01
1.15000000000E+09,-8.80564809804E+01
1.15500000000E+09,-9.23163299462E+01
1.16000000000E+09,-9.13485425813E+01
1.16500000000E+09,-9.39314951243E+01
1.17000000000E+09,-9.52381411928E+01
1.17500000000E+09,-9.67611410177E+01
1.18000000000E+09,-8.81128134066E+01
1.18500000000E+09,-9.28978182596E+01
1.19000000000E+09,-8.83992900052E+01
1.19500000000E+09,-8.48673215537E+01
1.20000000000E+09,-8.36369084167E+01
1.20500000000E+09,-8.73876351393E+01
1.21000000000E+09,-1.04443846057E+02
1.21500000000E+09,-8.88758071761E+01
1.22000000000E+09,-9.23395720686E+01
1.22500000000E+09,-8.93323295016E+01
1.23000000000E+09,-8.73214437084E+01
1.23500000000E+09,-8.47041433085E+01
1.24000000000E+09,-9.50735019579E+01
1.24500000000E+09,-9.46717860943E+01
1.25000000000E+09,-8.69133494611E+01
1.25500000000E+09,-8.93357704726E+01
1.26000000000E+09,-8.55031370302E+01
1.26500000000E+09,-9.02123349205E+01
1.27000000000E+09,-8.94334211618E+01
1.27500000000E+09,-7.98932582673E+01
1.28000000000E+09,-8.09586286874E+01
1.28500000000E+09,-7.65336491460E+01
1.29000000000E+09,-7.98319268049E+01
1.29500000000E+09,-8.18290660454E+01
1.30000000000E+09,-7.64721946232E+01
1.30500000000E+09,-7.64722831547E+01
1.31000000000E+09,-7.74726831529E+01
1.31500000000E+09,-7.66789678465E+01
1.32000000000E+09,-7.62774382320E+01
1.32500000000E+09,-7.58154101938E+01
1.33000000000E+09,-7.54303867005E+01
1.33500000000E+09,-7.47202303856E+01
1.34000000000E+09,-7.53945284344E+01
1.34500000000E+09,-7.43385519812E+01
1.35000000000E+09,-7.33614448937E+01
1.35500000000E+09,-7.39186364327E+01
1.36000000000E+09,-7.28461216446E+01
1.36500000000E+09,-7.40310522097E+01
1.37000000000E+09,-7.43987598557E+01
1.37500000000E+09,-7.29311940841E+01
1.38000000000E+09,-7.06412922855E+01
1.38500000000E+09,-7.13406601237E+01
1.39000000000E+09,-7.19353008469E+01
1.39500000000E+09,-7.32488974002E+01
1.40000000000E+09,-7.31729031491E+01
1.40500000000E+09,-6.91341569541E+01
1.41000000000E+09,-6.61109293954E+01
1.41500000000E+09,-6.73784874948E+01
1.42000000000E+09,-6.68177154909E+01
1.42500000000E+09,-6.55549181162E+01
1.43000000000E+09,-6.46311718955E+01
1.43500000000E+09,-6.46763371808E+01
1.44000000000E+09,-6.51992263320E+01
1.44500000000E+09,-6.50850355152E+01
1.45000000000E+09,-6.15272880746E+01
