! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 09:22:27
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-1.00249506295E+02
1.00500000000E+09,-8.82758222869E+01
1.01000000000E+09,-9.20040598679E+01
1.01500000000E+09,-8.26981112704E+01
1.02000000000E+09,-8.63704234568E+01
1.02500000000E+09,-8.53021143016E+01
1.03000000000E+09,-8.93094404789E+01
1.03500000000E+09,-9.42416499867E+01
1.04000000000E+09,-1.03148151655E+02
1.04500000000E+09,-8.92794855869E+01
1.05000000000E+09,-9.47133857563E+01
1.05500000000E+09,-9.75232524357E+01
1.06000000000E+09,-9.00271956676E+01
1.06500000000E+09,-8.95767672684E+01
1.07000000000E+09,-9.77685030845E+01
1.07500000000E+09,-9.29104824040E+01
1.08000000000E+09,-8.79973908816E+01
1.08500000000E+09,-9.08521700474E+01
1.09000000000E+09,-8.97459646680E+01
1.09500000000E+09,-8.65374674797E+01
1.10000000000E+09,-9.26906283936E+01
1.10500000000E+09,-8.33190567283E+01
1.11000000000E+09,-9.11874689715E+01
1.11500000000E+09,-8.52149009252E+01
1.12000000000E+09,-8.75231976965E+01
1.12500000000E+09,-8.33152195961E+01
1.13000000000E+09,-9.13255177646E+01
1.13500000000E+09,-8.41287150830E+01
1.14000000000E+09,-8.63193366450E+01
1.14500000000E+09,-8.96511300483E+01
1.15000000000E+09,-8.98494420534E+01
1.15500000000E+09,-8.53244015114E+01
1.16000000000E+09,-9.37607684980E+01
1.16500000000E+09,-8.82647958008E+01
1.17000000000E+09,-8.38954226584E+01
1.17500000000E+09,-9.08727124662E+01
1.18000000000E+09,-8.26901305580E+01
1.18500000000E+09,-9.08028827078E+01
1.19000000000E+09,-9.71369128850E+01
1.19500000000E+09,-8.67549825588E+01
1.20000000000E+09,-8.47925202655E+01
1.20500000000E+09,-8.10456807717E+01
1.21000000000E+09,-8.12306933131E+01
1.21500000000E+09,-8.03025096578E+01
1.22000000000E+09,-8.21256947480E+01
1.22500000000E+09,-8.48886727603E+01
1.23000000000E+09,-8.53002201198E+01
1.23500000000E+09,-8.28046775209E+01
1.24000000000E+09,-9.15038499860E+01
1.24500000000E+09,-8.54526824298E+01
1.25000000000E+09,-8.67589605752E+01
1.25500000000E+09,-8.22209128097E+01
1.26000000000E+09,-7.95967998406E+01
1.26500000000E+09,-8.49150636189E+01
1.27000000000E+09,-8.34756025697E+01
1.27500000000E+09,-8.63180917350E+01
1.28000000000E+09,-8.98169680243E+01
1.28500000000E+09,-8.40740526901E+01
1.29000000000E+09,-8.53289695944E+01
1.29500000000E+09,-8.31642108060E+01
1.30000000000E+09,-8.63457116871E+01
1.30500000000E+09,-8.51440667055E+01
1.31000000000E+09,-7.93969094635E+01
1.31500000000E+09,-7.57956530719E+01
1.32000000000E+09,-8.05090080869E+01
1.32500000000E+09,-7.79430374866E+01
1.33000000000E+09,-7.62609158389E+01
1.33500000000E+09,-7.55637500648E+01
1.34000000000E+09,-7.32860487906E+01
1.34500000000E+09,-7.36076130514E+01
1.35000000000E+09,-7.14395459368E+01
1.35500000000E+09,-7.44869733651E+01
1.36000000000E+09,-7.28782236984E+01
1.36500000000E+09,-7.23050244879E+01
1.37000000000E+09,-6.96552471016E+01
1.37500000000E+09,-6.87587580843E+01
1.38000000000E+09,-6.77822752033E+01
1.38500000000E+09,-6.77790529634E+01
1.39000000000E+09,-6.76533219916E+01
1.39500000000E+09,-6.64728051853E+01
1.40000000000E+09,-6.65622192645E+01
1.40500000000E+09,-6.45435615711E+01
1.41000000000E+09,-6.38872489347E+01
1.41500000000E+09,-6.38321171411E+01
1.42000000000E+09,-6.34081991121E+01
1.42500000000E+09,-6.33238252098E+01
1.43000000000E+09,-6.24827172288E+01
1.43500000000E+09,-6.11561124298E+01
1.44000000000E+09,-6.11061106410E+01
1.44500000000E+09,-5.96138311971E+01
1.45000000000E+09,-5.89640355470E+01
1.45500000000E+09,-5.73246920884E+01
1.46000000000E+09,-5.48287662901E+01
1.46500000000E+09,-5.39580333537E+01
1.47000000000E+09,-5.35957894874E+01
1.47500000000E+09,-5.36407846511E+01
1.48000000000E+09,-5.31163664734E+01
1.48500000000E+09,-5.22071012269E+01
1.49000000000E+09,-5.12831931076E+01
1.49500000000E+09,-4.95729636133E+01
1.50000000000E+09,-4.91048195983E+01
1.50500000000E+09,-4.98364392034E+01
1.51000000000E+09,-4.93880146130E+01
1.51500000000E+09,-4.85261964002E+01
1.52000000000E+09,-4.70661421087E+01
1.52500000000E+09,-4.62600053035E+01
1.53000000000E+09,-4.66443232028E+01
1.53500000000E+09,-4.78328172919E+01
1.54000000000E+09,-4.75430378350E+01
1.54500000000E+09,-4.77738206054E+01
1.55000000000E+09,-4.80411242199E+01
1.55500000000E+09,-4.91431234810E+01
1.56000000000E+09,-5.11271961549E+01
1.56500000000E+09,-5.16519438332E+01
1.57000000000E+09,-5.21125197382E+01
1.57500000000E+09,-5.09210408577E+01
1.58000000000E+09,-5.28217904854E+01
1.58500000000E+09,-5.56825461353E+01
1.59000000000E+09,-5.58715725559E+01
1.59500000000E+09,-5.65869912553E+01
1.60000000000E+09,-5.69109334376E+01
1.60500000000E+09,-5.64268988383E+01
1.61000000000E+09,-5.65726663248E+01
1.61500000000E+09,-5.79526531430E+01
1.62000000000E+09,-6.02972290627E+01
1.62500000000E+09,-6.05367161451E+01
1.63000000000E+09,-6.05573155241E+01
1.63500000000E+09,-6.00808972275E+01
1.64000000000E+09,-5.95986881938E+01
1.64500000000E+09,-6.01060914199E+01
1.65000000000E+09,-6.08202657290E+01
1.65500000000E+09,-6.22405216621E+01
1.66000000000E+09,-6.17751141847E+01
1.66500000000E+09,-6.14797183839E+01
1.67000000000E+09,-6.29091002731E+01
1.67500000000E+09,-6.35128846876E+01
1.68000000000E+09,-6.28333215199E+01
1.68500000000E+09,-6.15808479257E+01
