! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 14:38:50
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-9.07084256710E+01
1.00500000000E+09,-8.45649256060E+01
1.01000000000E+09,-8.57021473207E+01
1.01500000000E+09,-8.62464255228E+01
1.02000000000E+09,-9.18147976553E+01
1.02500000000E+09,-9.72630253969E+01
1.03000000000E+09,-9.57927291408E+01
1.03500000000E+09,-9.65279432806E+01
1.04000000000E+09,-9.09047371438E+01
1.04500000000E+09,-8.84884837123E+01
1.05000000000E+09,-9.59600682357E+01
1.05500000000E+09,-9.73027079891E+01
1.06000000000E+09,-9.80820993149E+01
1.06500000000E+09,-8.86140277148E+01
1.07000000000E+09,-9.19959077637E+01
1.07500000000E+09,-8.84330844162E+01
1.08000000000E+09,-9.23497181314E+01
1.08500000000E+09,-8.81485421146E+01
1.09000000000E+09,-8.38448256697E+01
1.09500000000E+09,-9.31493536003E+01
1.10000000000E+09,-8.64085723369E+01
1.10500000000E+09,-9.10120699079E+01
1.11000000000E+09,-9.82190421862E+01
1.11500000000E+09,-9.09778687562E+01
1.12000000000E+09,-9.65152005442E+01
1.12500000000E+09,-8.50188144581E+01
1.13000000000E+09,-9.15820815281E+01
1.13500000000E+09,-8.93511862795E+01
1.14000000000E+09,-9.27411840723E+01
1.14500000000E+09,-8.46351158128E+01
1.15000000000E+09,-8.70476815397E+01
1.15500000000E+09,-8.77441557541E+01
1.16000000000E+09,-1.02574908285E+02
1.16500000000E+09,-1.01579259816E+02
1.17000000000E+09,-8.77759088118E+01
1.17500000000E+09,-8.83499521626E+01
1.18000000000E+09,-8.90517176244E+01
1.18500000000E+09,-1.00195968143E+02
1.19000000000E+09,-8.24977115807E+01
1.19500000000E+09,-8.21450829644E+01
1.20000000000E+09,-8.31833215813E+01
1.20500000000E+09,-8.05732013413E+01
1.21000000000E+09,-8.47589378471E+01
1.21500000000E+09,-9.39411509703E+01
1.22000000000E+09,-9.39923685260E+01
1.22500000000E+09,-9.08017149695E+01
1.23000000000E+09,-8.51792514284E+01
1.23500000000E+09,-8.82170015734E+01
1.24000000000E+09,-8.60512547140E+01
1.24500000000E+09,-8.74574260490E+01
1.25000000000E+09,-8.85106205988E+01
1.25500000000E+09,-8.54782583536E+01
1.26000000000E+09,-8.62842601493E+01
1.26500000000E+09,-9.36882144603E+01
1.27000000000E+09,-8.67311280213E+01
1.27500000000E+09,-8.03615929618E+01
1.28000000000E+09,-8.44587531565E+01
1.28500000000E+09,-8.21117487415E+01
1.29000000000E+09,-8.69481434508E+01
1.29500000000E+09,-8.09883677969E+01
1.30000000000E+09,-8.58323003669E+01
1.30500000000E+09,-7.79825209629E+01
1.31000000000E+09,-8.23279667357E+01
1.31500000000E+09,-8.03146092549E+01
1.32000000000E+09,-7.98616308966E+01
1.32500000000E+09,-8.06873953381E+01
1.33000000000E+09,-7.63999679127E+01
1.33500000000E+09,-7.79818358002E+01
1.34000000000E+09,-7.53007232399E+01
1.34500000000E+09,-7.51091481335E+01
1.35000000000E+09,-7.51585284194E+01
1.35500000000E+09,-7.42912275349E+01
1.36000000000E+09,-7.49462539160E+01
1.36500000000E+09,-7.50139611871E+01
1.37000000000E+09,-7.36475048876E+01
1.37500000000E+09,-7.75588327357E+01
1.38000000000E+09,-7.65531772142E+01
1.38500000000E+09,-7.61473442280E+01
1.39000000000E+09,-7.44605972231E+01
1.39500000000E+09,-7.89494548403E+01
1.40000000000E+09,-7.70411204275E+01
1.40500000000E+09,-7.18942277936E+01
1.41000000000E+09,-6.92663682799E+01
1.41500000000E+09,-7.00319056529E+01
1.42000000000E+09,-6.92818580942E+01
1.42500000000E+09,-6.88678965767E+01
1.43000000000E+09,-6.78042609061E+01
1.43500000000E+09,-6.52837319322E+01
1.44000000000E+09,-6.45175895807E+01
1.44500000000E+09,-6.31305247652E+01
1.45000000000E+09,-6.10097575326E+01
1.45500000000E+09,-6.00957527485E+01
1.46000000000E+09,-5.85505298362E+01
1.46500000000E+09,-5.84857495593E+01
1.47000000000E+09,-5.67674963952E+01
1.47500000000E+09,-5.63356755266E+01
1.48000000000E+09,-5.79038436810E+01
1.48500000000E+09,-5.89723700886E+01
1.49000000000E+09,-5.50624118033E+01
1.49500000000E+09,-5.38373736584E+01
1.50000000000E+09,-5.43829173653E+01
