! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 08:56:27
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-9.14578903984E+01
1.00500000000E+09,-8.75541419742E+01
1.01000000000E+09,-1.02730292039E+02
1.01500000000E+09,-8.75436166882E+01
1.02000000000E+09,-1.00945909921E+02
1.02500000000E+09,-1.02585461605E+02
1.03000000000E+09,-1.00483244833E+02
1.03500000000E+09,-9.16899389997E+01
1.04000000000E+09,-9.19262691957E+01
1.04500000000E+09,-8.78208871510E+01
1.05000000000E+09,-9.06030367354E+01
1.05500000000E+09,-9.71106788122E+01
1.06000000000E+09,-9.88736030836E+01
1.06500000000E+09,-8.61726436784E+01
1.07000000000E+09,-9.02913323039E+01
1.07500000000E+09,-8.66530352841E+01
1.08000000000E+09,-8.32977398310E+01
1.08500000000E+09,-9.52265911178E+01
1.09000000000E+09,-8.60140153703E+01
1.09500000000E+09,-9.26954913418E+01
1.10000000000E+09,-1.01836480673E+02
1.10500000000E+09,-9.86220705484E+01
1.11000000000E+09,-9.02428008423E+01
1.11500000000E+09,-9.22553913953E+01
1.12000000000E+09,-9.84888471313E+01
1.12500000000E+09,-9.62523179224E+01
1.13000000000E+09,-1.08650575904E+02
1.13500000000E+09,-9.91592170821E+01
1.14000000000E+09,-8.72185528168E+01
1.14500000000E+09,-8.43509343658E+01
1.15000000000E+09,-9.45657554267E+01
1.15500000000E+09,-8.79954624198E+01
1.16000000000E+09,-8.35355951633E+01
1.16500000000E+09,-8.75106220023E+01
1.17000000000E+09,-9.65191292481E+01
1.17500000000E+09,-9.22980196764E+01
1.18000000000E+09,-8.62523829388E+01
1.18500000000E+09,-8.37130581461E+01
1.19000000000E+09,-8.78972401301E+01
1.19500000000E+09,-8.08576343372E+01
1.20000000000E+09,-7.94414079704E+01
1.20500000000E+09,-8.28536702224E+01
1.21000000000E+09,-8.37270834028E+01
1.21500000000E+09,-8.40969558845E+01
1.22000000000E+09,-8.63142790598E+01
1.22500000000E+09,-9.80018721454E+01
1.23000000000E+09,-8.45500820186E+01
1.23500000000E+09,-8.37857317828E+01
1.24000000000E+09,-8.80434380943E+01
1.24500000000E+09,-8.13330993473E+01
1.25000000000E+09,-8.47420424301E+01
1.25500000000E+09,-8.63061200305E+01
1.26000000000E+09,-8.58078397829E+01
1.26500000000E+09,-9.32428311363E+01
1.27000000000E+09,-8.70766215917E+01
1.27500000000E+09,-8.85807009564E+01
1.28000000000E+09,-8.13555816180E+01
1.28500000000E+09,-8.26997318301E+01
1.29000000000E+09,-7.94482614959E+01
1.29500000000E+09,-7.92454537690E+01
1.30000000000E+09,-7.92303868747E+01
1.30500000000E+09,-8.11423475863E+01
1.31000000000E+09,-8.23066276412E+01
1.31500000000E+09,-8.23552915810E+01
1.32000000000E+09,-8.23724187291E+01
1.32500000000E+09,-7.86052100905E+01
1.33000000000E+09,-7.59845413803E+01
1.33500000000E+09,-7.52824929968E+01
1.34000000000E+09,-7.65265834106E+01
1.34500000000E+09,-7.49746547622E+01
1.35000000000E+09,-7.24654678719E+01
1.35500000000E+09,-7.61555475280E+01
1.36000000000E+09,-7.64196125180E+01
1.36500000000E+09,-7.30542225619E+01
1.37000000000E+09,-7.15039374184E+01
1.37500000000E+09,-6.92355608192E+01
1.38000000000E+09,-7.06112902170E+01
1.38500000000E+09,-6.97030122198E+01
1.39000000000E+09,-7.07661371695E+01
1.39500000000E+09,-6.98690907463E+01
1.40000000000E+09,-7.09536189873E+01
1.40500000000E+09,-7.03205172901E+01
1.41000000000E+09,-6.67831826284E+01
1.41500000000E+09,-6.57277625211E+01
1.42000000000E+09,-6.43574313397E+01
1.42500000000E+09,-6.32060519254E+01
1.43000000000E+09,-6.25055977263E+01
1.43500000000E+09,-6.33333596260E+01
1.44000000000E+09,-6.32884843648E+01
1.44500000000E+09,-6.30311122449E+01
1.45000000000E+09,-6.21705344521E+01
1.45500000000E+09,-5.98454489635E+01
1.46000000000E+09,-5.69719176911E+01
1.46500000000E+09,-5.53916619125E+01
1.47000000000E+09,-5.48978219594E+01
1.47500000000E+09,-5.56577410606E+01
1.48000000000E+09,-5.69171173951E+01
1.48500000000E+09,-5.61797650496E+01
1.49000000000E+09,-5.40656541037E+01
1.49500000000E+09,-5.27179972804E+01
1.50000000000E+09,-5.25253137364E+01
1.50500000000E+09,-5.00986630229E+01
1.51000000000E+09,-4.84167259786E+01
1.51500000000E+09,-4.83558968330E+01
1.52000000000E+09,-4.90620440080E+01
1.52500000000E+09,-5.09418852509E+01
1.53000000000E+09,-5.14795012229E+01
1.53500000000E+09,-4.98099169480E+01
