! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 08:42:19
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-9.49089913119E+01
1.00500000000E+09,-8.71570313437E+01
1.01000000000E+09,-9.28739300871E+01
1.01500000000E+09,-9.21028684609E+01
1.02000000000E+09,-8.53986310423E+01
1.02500000000E+09,-9.17824951931E+01
1.03000000000E+09,-1.14739146240E+02
1.03500000000E+09,-8.43929025434E+01
1.04000000000E+09,-9.79815759338E+01
1.04500000000E+09,-8.42529407476E+01
1.05000000000E+09,-9.39995157767E+01
1.05500000000E+09,-8.87322041681E+01
1.06000000000E+09,-9.07201506194E+01
1.06500000000E+09,-8.81830668609E+01
1.07000000000E+09,-9.13751415070E+01
1.07500000000E+09,-9.21643906356E+01
1.08000000000E+09,-8.64549923644E+01
1.08500000000E+09,-8.34543577560E+01
1.09000000000E+09,-8.30302310014E+01
1.09500000000E+09,-9.43981319136E+01
1.10000000000E+09,-9.79152014537E+01
1.10500000000E+09,-9.17299264184E+01
1.11000000000E+09,-9.51364277342E+01
1.11500000000E+09,-8.71195592560E+01
1.12000000000E+09,-9.25467922946E+01
1.12500000000E+09,-8.52720480457E+01
1.13000000000E+09,-9.12103879732E+01
1.13500000000E+09,-9.10114277437E+01
1.14000000000E+09,-9.62181758165E+01
1.14500000000E+09,-9.90088621069E+01
1.15000000000E+09,-8.68580578592E+01
1.15500000000E+09,-9.83042835019E+01
1.16000000000E+09,-9.19989557457E+01
1.16500000000E+09,-9.10549473860E+01
1.17000000000E+09,-8.60038113176E+01
1.17500000000E+09,-8.88970942120E+01
1.18000000000E+09,-8.60548351430E+01
1.18500000000E+09,-9.40331315548E+01
1.19000000000E+09,-9.09664008099E+01
1.19500000000E+09,-9.49822925560E+01
1.20000000000E+09,-8.56628924112E+01
1.20500000000E+09,-8.23677332701E+01
1.21000000000E+09,-8.54263873275E+01
1.21500000000E+09,-8.44293818403E+01
1.22000000000E+09,-8.59099158398E+01
1.22500000000E+09,-8.62394097420E+01
1.23000000000E+09,-9.28252476908E+01
1.23500000000E+09,-8.28845968754E+01
1.24000000000E+09,-8.78136800717E+01
1.24500000000E+09,-8.77496501515E+01
1.25000000000E+09,-8.84504642208E+01
1.25500000000E+09,-9.14630677025E+01
1.26000000000E+09,-8.99759722515E+01
1.26500000000E+09,-8.27415993951E+01
1.27000000000E+09,-8.63564859041E+01
1.27500000000E+09,-8.30398904340E+01
1.28000000000E+09,-8.62039016593E+01
1.28500000000E+09,-8.67735296670E+01
1.29000000000E+09,-8.31239560120E+01
1.29500000000E+09,-8.20408601282E+01
1.30000000000E+09,-1.06962077844E+02
1.30500000000E+09,-8.75708272112E+01
1.31000000000E+09,-8.40246565852E+01
1.31500000000E+09,-9.06563998016E+01
1.32000000000E+09,-8.06400226999E+01
1.32500000000E+09,-8.50680296260E+01
1.33000000000E+09,-8.56498713522E+01
