! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 14:34:22
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-9.35132829519E+01
1.00500000000E+09,-9.01775120746E+01
1.01000000000E+09,-8.81755568149E+01
1.01500000000E+09,-8.97450162313E+01
1.02000000000E+09,-9.64709452060E+01
1.02500000000E+09,-9.40988950972E+01
1.03000000000E+09,-8.91132838104E+01
1.03500000000E+09,-9.68389031013E+01
1.04000000000E+09,-1.03989110835E+02
1.04500000000E+09,-8.33228938189E+01
1.05000000000E+09,-9.50931551277E+01
1.05500000000E+09,-8.50329479637E+01
1.06000000000E+09,-8.42615085569E+01
1.06500000000E+09,-8.64585970748E+01
1.07000000000E+09,-8.80696073251E+01
1.07500000000E+09,-9.95759523875E+01
1.08000000000E+09,-9.56917108358E+01
1.08500000000E+09,-8.07132175116E+01
1.09000000000E+09,-9.09786389155E+01
1.09500000000E+09,-9.38541570684E+01
1.10000000000E+09,-8.23540488807E+01
1.10500000000E+09,-8.93469457107E+01
1.11000000000E+09,-9.24350523093E+01
1.11500000000E+09,-8.54307145517E+01
1.12000000000E+09,-8.94561568664E+01
1.12500000000E+09,-8.57569575500E+01
1.13000000000E+09,-8.53172206320E+01
1.13500000000E+09,-1.00625811245E+02
1.14000000000E+09,-8.86633564787E+01
1.14500000000E+09,-9.38648149094E+01
1.15000000000E+09,-8.43670032862E+01
1.15500000000E+09,-9.52098137988E+01
1.16000000000E+09,-8.83524539511E+01
1.16500000000E+09,-9.95820167878E+01
1.17000000000E+09,-1.01056931830E+02
1.17500000000E+09,-8.53070638949E+01
1.18000000000E+09,-9.59775953041E+01
1.18500000000E+09,-8.51038310772E+01
1.19000000000E+09,-8.20602868920E+01
1.19500000000E+09,-7.83132444446E+01
1.20000000000E+09,-7.91092812867E+01
1.20500000000E+09,-7.76552280303E+01
1.21000000000E+09,-7.76722273815E+01
1.21500000000E+09,-8.53281397358E+01
1.22000000000E+09,-7.95143975647E+01
1.22500000000E+09,-8.31841559917E+01
1.23000000000E+09,-8.13729169877E+01
1.23500000000E+09,-8.36533690842E+01
1.24000000000E+09,-7.93447177200E+01
1.24500000000E+09,-8.06448301497E+01
1.25000000000E+09,-8.00287616229E+01
1.25500000000E+09,-8.07909204505E+01
1.26000000000E+09,-8.49863008186E+01
1.26500000000E+09,-8.06380141658E+01
1.27000000000E+09,-8.40974654136E+01
1.27500000000E+09,-8.33765223294E+01
1.28000000000E+09,-8.22525299147E+01
1.28500000000E+09,-8.23535635950E+01
1.29000000000E+09,-8.12977458811E+01
1.29500000000E+09,-7.82334952160E+01
1.30000000000E+09,-7.80601940491E+01
1.30500000000E+09,-7.85093172492E+01
1.31000000000E+09,-8.03347342149E+01
1.31500000000E+09,-7.75272979363E+01
1.32000000000E+09,-7.90312530981E+01
1.32500000000E+09,-7.77186215592E+01
1.33000000000E+09,-7.67587662870E+01
1.33500000000E+09,-7.44521472658E+01
1.34000000000E+09,-7.48237169195E+01
1.34500000000E+09,-7.53239103321E+01
1.35000000000E+09,-7.56559914772E+01
1.35500000000E+09,-7.43398406226E+01
1.36000000000E+09,-7.21536117790E+01
1.36500000000E+09,-7.29054327510E+01
1.37000000000E+09,-7.40353900810E+01
1.37500000000E+09,-7.38211567558E+01
1.38000000000E+09,-7.24371311615E+01
1.38500000000E+09,-7.31985485753E+01
1.39000000000E+09,-7.30692561389E+01
1.39500000000E+09,-7.09023971759E+01
1.40000000000E+09,-7.34190866025E+01
1.40500000000E+09,-7.67808760543E+01
1.41000000000E+09,-7.10474499922E+01
1.41500000000E+09,-7.02598592522E+01
1.42000000000E+09,-6.87075875413E+01
1.42500000000E+09,-6.73352150846E+01
1.43000000000E+09,-6.67265725322E+01
1.43500000000E+09,-6.56515059426E+01
1.44000000000E+09,-6.74379762236E+01
1.44500000000E+09,-7.04406525081E+01
1.45000000000E+09,-7.29411657798E+01
1.45500000000E+09,-7.00303533147E+01
1.46000000000E+09,-6.55649639067E+01
1.46500000000E+09,-6.28796781316E+01
1.47000000000E+09,-6.28775010600E+01
1.47500000000E+09,-6.09732519189E+01
1.48000000000E+09,-6.01972637447E+01
1.48500000000E+09,-6.29967633022E+01
1.49000000000E+09,-8.69972946290E+01
1.49500000000E+09,-6.35619589227E+01
1.50000000000E+09,-6.47912741068E+01
1.50500000000E+09,-6.30352723078E+01
1.51000000000E+09,-5.68073234841E+01
1.51500000000E+09,-5.92218345329E+01
1.52000000000E+09,-6.57033712210E+01
1.52500000000E+09,-6.37055897363E+01
1.53000000000E+09,-6.66393789137E+01
1.53500000000E+09,-7.80684998828E+01
1.54000000000E+09,-6.95378449436E+01
1.54500000000E+09,-7.02821669662E+01
1.55000000000E+09,-6.79031829510E+01
1.55500000000E+09,-6.95348555295E+01
1.56000000000E+09,-6.26207625139E+01
1.56500000000E+09,-6.12601441113E+01
1.57000000000E+09,-6.48922393665E+01
1.57500000000E+09,-6.47385410110E+01
1.58000000000E+09,-6.52679180703E+01
1.58500000000E+09,-6.83115602251E+01
1.59000000000E+09,-8.31560816424E+01
1.59500000000E+09,-7.09057010973E+01
1.60000000000E+09,-6.74488040914E+01
1.60500000000E+09,-6.67407511951E+01
1.61000000000E+09,-6.29715844708E+01
1.61500000000E+09,-6.34230779401E+01
1.62000000000E+09,-6.66571096164E+01
1.62500000000E+09,-6.83863910833E+01
1.63000000000E+09,-6.85490305300E+01
1.63500000000E+09,-6.77011892294E+01
1.64000000000E+09,-6.78833715335E+01
1.64500000000E+09,-6.52430757634E+01
1.65000000000E+09,-6.40429259883E+01
1.65500000000E+09,-6.37741179555E+01
1.66000000000E+09,-6.41865400796E+01
1.66500000000E+09,-6.60684159463E+01
1.67000000000E+09,-6.83305090391E+01
1.67500000000E+09,-6.87658859700E+01
1.68000000000E+09,-6.66075609022E+01
1.68500000000E+09,-6.76888053244E+01
1.69000000000E+09,-6.72160381554E+01
1.69500000000E+09,-6.71096891152E+01
1.70000000000E+09,-6.74953004886E+01
1.70500000000E+09,-6.81708606346E+01
1.71000000000E+09,-6.98573288766E+01
1.71500000000E+09,-7.07613230762E+01
1.72000000000E+09,-6.94574000695E+01
1.72500000000E+09,-6.98508898582E+01
1.73000000000E+09,-7.10434030959E+01
1.73500000000E+09,-7.05298464316E+01
1.74000000000E+09,-7.05314541760E+01
1.74500000000E+09,-7.15563168452E+01
1.75000000000E+09,-7.39919418667E+01
1.75500000000E+09,-7.55478040830E+01
1.76000000000E+09,-7.28816421436E+01
1.76500000000E+09,-7.35345423705E+01
1.77000000000E+09,-7.37000687993E+01
1.77500000000E+09,-7.20228123259E+01
1.78000000000E+09,-7.18061754299E+01
1.78500000000E+09,-7.57932341632E+01
1.79000000000E+09,-7.53180763144E+01
1.79500000000E+09,-7.73385922537E+01
1.80000000000E+09,-7.59759270047E+01
1.80500000000E+09,-7.31051233658E+01
1.81000000000E+09,-7.11025134094E+01
1.81500000000E+09,-6.92384889571E+01
1.82000000000E+09,-7.14519115555E+01
1.82500000000E+09,-7.86737361793E+01
1.83000000000E+09,-8.27916567671E+01
1.83500000000E+09,-7.61740336189E+01
1.84000000000E+09,-7.65675332847E+01
1.84500000000E+09,-7.37359524733E+01
1.85000000000E+09,-7.43944008334E+01
1.85500000000E+09,-7.24107602679E+01
1.86000000000E+09,-7.41954119689E+01
1.86500000000E+09,-7.55787033835E+01
1.87000000000E+09,-7.80679883588E+01
1.87500000000E+09,-7.42327160426E+01
1.88000000000E+09,-7.60991755539E+01
1.88500000000E+09,-7.73411949795E+01
1.89000000000E+09,-7.66689541713E+01
1.89500000000E+09,-7.85297851538E+01
1.90000000000E+09,-8.14385457956E+01
1.90500000000E+09,-7.69163724308E+01
1.91000000000E+09,-7.63396325019E+01
1.91500000000E+09,-7.60939576527E+01
1.92000000000E+09,-7.93089868047E+01
1.92500000000E+09,-8.04146893566E+01
1.93000000000E+09,-8.09740616336E+01
1.93500000000E+09,-7.85420043902E+01
1.94000000000E+09,-7.64551605911E+01
1.94500000000E+09,-7.82717197348E+01
1.95000000000E+09,-8.12873829670E+01
1.95500000000E+09,-8.01705698050E+01
1.96000000000E+09,-7.80861884498E+01
1.96500000000E+09,-7.71680196656E+01
1.97000000000E+09,-7.87738171856E+01
1.97500000000E+09,-7.65454454607E+01
1.98000000000E+09,-7.82724557864E+01
1.98500000000E+09,-7.60004717215E+01
1.99000000000E+09,-7.61424986016E+01
1.99500000000E+09,-7.95005795453E+01
2.00000000000E+09,-7.84809634990E+01
