! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 09:11:52
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-9.06855715688E+01
1.00500000000E+09,-9.58410543482E+01
1.01000000000E+09,-9.52317311821E+01
1.01500000000E+09,-8.34883677688E+01
1.02000000000E+09,-8.71930546504E+01
1.02500000000E+09,-1.00487944380E+02
1.03000000000E+09,-9.12787053282E+01
1.03500000000E+09,-9.13609645226E+01
1.04000000000E+09,-9.30878138703E+01
1.04500000000E+09,-8.95999040138E+01
1.05000000000E+09,-8.86923382412E+01
1.05500000000E+09,-8.51739571544E+01
1.06000000000E+09,-8.82478284798E+01
1.06500000000E+09,-8.86287024130E+01
1.07000000000E+09,-9.05465542262E+01
1.07500000000E+09,-9.95230650185E+01
1.08000000000E+09,-9.36330883052E+01
1.08500000000E+09,-9.63810759693E+01
1.09000000000E+09,-8.90619476460E+01
1.09500000000E+09,-8.81460520527E+01
1.10000000000E+09,-9.15876690189E+01
1.10500000000E+09,-9.14841677790E+01
1.11000000000E+09,-8.62845889399E+01
1.11500000000E+09,-9.08114197963E+01
1.12000000000E+09,-9.65779567607E+01
1.12500000000E+09,-8.73058382757E+01
1.13000000000E+09,-8.89949136824E+01
1.13500000000E+09,-9.55797313225E+01
1.14000000000E+09,-9.33469010804E+01
1.14500000000E+09,-9.05637625102E+01
1.15000000000E+09,-9.17908443271E+01
1.15500000000E+09,-9.34843926591E+01
1.16000000000E+09,-8.49821958482E+01
1.16500000000E+09,-9.68347471783E+01
1.17000000000E+09,-9.23003841490E+01
1.17500000000E+09,-9.98437722758E+01
1.18000000000E+09,-9.77199775939E+01
1.18500000000E+09,-8.68447167570E+01
1.19000000000E+09,-9.61342604726E+01
1.19500000000E+09,-9.34423729603E+01
1.20000000000E+09,-8.55435365761E+01
1.20500000000E+09,-9.23622560676E+01
1.21000000000E+09,-9.04358591499E+01
1.21500000000E+09,-9.24332666304E+01
1.22000000000E+09,-8.56184107580E+01
1.22500000000E+09,-8.90083559285E+01
1.23000000000E+09,-9.21458266656E+01
1.23500000000E+09,-9.09627839427E+01
1.24000000000E+09,-8.15043644442E+01
1.24500000000E+09,-8.75136618814E+01
1.25000000000E+09,-8.86250648023E+01
1.25500000000E+09,-8.32877393297E+01
1.26000000000E+09,-8.54899491260E+01
1.26500000000E+09,-8.78343314128E+01
1.27000000000E+09,-7.98029019467E+01
1.27500000000E+09,-8.06857655676E+01
1.28000000000E+09,-8.00277789951E+01
1.28500000000E+09,-7.67575054191E+01
1.29000000000E+09,-7.64615955925E+01
1.29500000000E+09,-8.11985415113E+01
1.30000000000E+09,-8.07337311612E+01
1.30500000000E+09,-7.65161917656E+01
1.31000000000E+09,-7.66418266770E+01
1.31500000000E+09,-7.62320215075E+01
1.32000000000E+09,-7.88758979555E+01
1.32500000000E+09,-7.50691171933E+01
1.33000000000E+09,-7.51787889557E+01
1.33500000000E+09,-7.27844995489E+01
1.34000000000E+09,-7.43296906315E+01
1.34500000000E+09,-7.37111830061E+01
1.35000000000E+09,-7.24157627138E+01
1.35500000000E+09,-7.45806613449E+01
1.36000000000E+09,-7.51939919797E+01
1.36500000000E+09,-7.47180754686E+01
1.37000000000E+09,-7.16906366978E+01
1.37500000000E+09,-6.96877721882E+01
1.38000000000E+09,-7.07237709205E+01
1.38500000000E+09,-7.06921272700E+01
1.39000000000E+09,-7.06715630878E+01
1.39500000000E+09,-7.30866323491E+01
1.40000000000E+09,-7.32017497024E+01
