! CMT, C1220, 16058040, 17.2.0/1
! Date: 25/07/2018 13:43:05
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-8.94846431919E+01
1.00500000000E+09,-8.63692522732E+01
1.01000000000E+09,-9.65963346499E+01
1.01500000000E+09,-8.80214270758E+01
1.02000000000E+09,-8.68283351347E+01
1.02500000000E+09,-9.35783284319E+01
1.03000000000E+09,-9.12011780071E+01
1.03500000000E+09,-9.34967531731E+01
1.04000000000E+09,-8.64366088543E+01
1.04500000000E+09,-8.82635651430E+01
1.05000000000E+09,-8.90469325286E+01
1.05500000000E+09,-9.15437283498E+01
1.06000000000E+09,-8.81908202550E+01
1.06500000000E+09,-8.46839364337E+01
1.07000000000E+09,-9.10614674113E+01
1.07500000000E+09,-9.23431163226E+01
1.08000000000E+09,-9.01714594950E+01
1.08500000000E+09,-9.12352643118E+01
1.09000000000E+09,-8.42749131683E+01
1.09500000000E+09,-8.87756897212E+01
1.10000000000E+09,-9.19514926612E+01
1.10500000000E+09,-8.61518733265E+01
1.11000000000E+09,-9.77251408255E+01
1.11500000000E+09,-8.66039906430E+01
1.12000000000E+09,-9.03261077956E+01
1.12500000000E+09,-9.17899287994E+01
1.13000000000E+09,-9.70323253776E+01
1.13500000000E+09,-8.76000917396E+01
1.14000000000E+09,-8.78511761792E+01
1.14500000000E+09,-8.88344528255E+01
1.15000000000E+09,-8.86354987794E+01
1.15500000000E+09,-8.80230514104E+01
1.16000000000E+09,-8.51365647354E+01
1.16500000000E+09,-8.97766439981E+01
1.17000000000E+09,-9.72034178139E+01
1.17500000000E+09,-8.33323785012E+01
1.18000000000E+09,-8.58162403093E+01
1.18500000000E+09,-8.81203523635E+01
1.19000000000E+09,-8.15290439241E+01
1.19500000000E+09,-8.15470569383E+01
1.20000000000E+09,-8.00605606882E+01
1.20500000000E+09,-7.82900328981E+01
1.21000000000E+09,-7.72853514729E+01
1.21500000000E+09,-7.86968700763E+01
1.22000000000E+09,-8.11340811039E+01
1.22500000000E+09,-8.06605638576E+01
1.23000000000E+09,-8.17661894668E+01
1.23500000000E+09,-7.70503056432E+01
1.24000000000E+09,-8.05606510156E+01
1.24500000000E+09,-8.13173533696E+01
1.25000000000E+09,-7.97271879598E+01
1.25500000000E+09,-8.05146242088E+01
1.26000000000E+09,-7.81867149749E+01
1.26500000000E+09,-7.67238417444E+01
1.27000000000E+09,-7.75173044567E+01
1.27500000000E+09,-7.78974717927E+01
1.28000000000E+09,-7.83615215084E+01
1.28500000000E+09,-8.15613770702E+01
1.29000000000E+09,-7.54339582503E+01
1.29500000000E+09,-7.64309344008E+01
1.30000000000E+09,-7.55118412887E+01
1.30500000000E+09,-7.35399395484E+01
1.31000000000E+09,-7.49042955839E+01
1.31500000000E+09,-7.40645301675E+01
1.32000000000E+09,-7.39508228897E+01
1.32500000000E+09,-7.48850036197E+01
1.33000000000E+09,-7.12522231231E+01
1.33500000000E+09,-7.27544537970E+01
1.34000000000E+09,-7.06513702820E+01
1.34500000000E+09,-7.03235606842E+01
1.35000000000E+09,-6.99595749387E+01
1.35500000000E+09,-7.08170345220E+01
1.36000000000E+09,-7.02279075190E+01
1.36500000000E+09,-6.99029415202E+01
1.37000000000E+09,-6.78325714026E+01
1.37500000000E+09,-6.70745218077E+01
1.38000000000E+09,-6.74712809751E+01
1.38500000000E+09,-6.70002152894E+01
1.39000000000E+09,-6.63165910610E+01
1.39500000000E+09,-6.55012338087E+01
1.40000000000E+09,-6.50562177757E+01
1.40500000000E+09,-6.47803562991E+01
1.41000000000E+09,-6.41504942380E+01
1.41500000000E+09,-6.18111647115E+01
1.42000000000E+09,-6.18472784221E+01
1.42500000000E+09,-6.18320606986E+01
1.43000000000E+09,-6.10397985364E+01
1.43500000000E+09,-6.04698659998E+01
1.44000000000E+09,-6.02339413235E+01
1.44500000000E+09,-5.87852496594E+01
1.45000000000E+09,-5.83243955837E+01
1.45500000000E+09,-5.69357269337E+01
1.46000000000E+09,-5.50032887131E+01
1.46500000000E+09,-5.36271415976E+01
1.47000000000E+09,-5.27026157944E+01
1.47500000000E+09,-5.22686140597E+01
1.48000000000E+09,-5.16569185724E+01
1.48500000000E+09,-5.18650696997E+01
1.49000000000E+09,-5.10969035228E+01
1.49500000000E+09,-4.90714556197E+01
1.50000000000E+09,-4.77971635533E+01
1.50500000000E+09,-4.74261977141E+01
1.51000000000E+09,-4.67853163636E+01
1.51500000000E+09,-4.53502931991E+01
1.52000000000E+09,-4.49355736977E+01
1.52500000000E+09,-4.46667921574E+01
1.53000000000E+09,-4.51838058187E+01
1.53500000000E+09,-4.58658643119E+01
1.54000000000E+09,-4.54737515483E+01
1.54500000000E+09,-4.50991943142E+01
1.55000000000E+09,-4.55644590292E+01
1.55500000000E+09,-4.67921551104E+01
1.56000000000E+09,-4.74663850989E+01
1.56500000000E+09,-4.91916278225E+01
1.57000000000E+09,-4.97803273377E+01
1.57500000000E+09,-4.92287236896E+01
1.58000000000E+09,-5.02742154994E+01
1.58500000000E+09,-5.22230332500E+01
1.59000000000E+09,-5.20160977922E+01
1.59500000000E+09,-5.32446072737E+01
1.60000000000E+09,-5.41869469714E+01
1.60500000000E+09,-5.43463658272E+01
1.61000000000E+09,-5.49216228962E+01
1.61500000000E+09,-5.59125968972E+01
1.62000000000E+09,-5.70231873085E+01
1.62500000000E+09,-5.81712799912E+01
1.63000000000E+09,-5.84166776082E+01
1.63500000000E+09,-5.79015744836E+01
1.64000000000E+09,-5.82906429223E+01
1.64500000000E+09,-5.82470177679E+01
1.65000000000E+09,-5.88308884739E+01
1.65500000000E+09,-6.16064631748E+01
1.66000000000E+09,-6.18001139237E+01
1.66500000000E+09,-6.18943872107E+01
1.67000000000E+09,-6.19903348675E+01
1.67500000000E+09,-6.24010325387E+01
1.68000000000E+09,-6.15779350775E+01
1.68500000000E+09,-6.11241561603E+01
1.69000000000E+09,-6.16164657074E+01
1.69500000000E+09,-6.31937178056E+01
1.70000000000E+09,-6.46463151834E+01
1.70500000000E+09,-6.44292119200E+01
1.71000000000E+09,-6.40524189269E+01
1.71500000000E+09,-6.22675436833E+01
1.72000000000E+09,-6.19787861458E+01
1.72500000000E+09,-6.25979340379E+01
1.73000000000E+09,-6.41429530644E+01
1.73500000000E+09,-6.54581692260E+01
1.74000000000E+09,-6.58940727217E+01
1.74500000000E+09,-6.51498687901E+01
1.75000000000E+09,-6.34846511529E+01
1.75500000000E+09,-6.35349276244E+01
1.76000000000E+09,-6.42361391157E+01
1.76500000000E+09,-6.58222206660E+01
1.77000000000E+09,-6.62231306909E+01
1.77500000000E+09,-6.55338096494E+01
1.78000000000E+09,-6.57864415680E+01
1.78500000000E+09,-6.63431223044E+01
1.79000000000E+09,-6.68264162064E+01
1.79500000000E+09,-6.74735483859E+01
1.80000000000E+09,-6.79056542924E+01
1.80500000000E+09,-6.98466223511E+01
1.81000000000E+09,-7.40458569843E+01
1.81500000000E+09,-6.57241003315E+01
1.82000000000E+09,-6.91624722180E+01
1.82500000000E+09,-6.84639655891E+01
1.83000000000E+09,-6.87358216058E+01
1.83500000000E+09,-6.95110363267E+01
1.84000000000E+09,-6.82796769330E+01
1.84500000000E+09,-6.75015350391E+01
1.85000000000E+09,-6.93785194128E+01
1.85500000000E+09,-6.86368051147E+01
1.86000000000E+09,-7.09118123468E+01
1.86500000000E+09,-7.13531097715E+01
1.87000000000E+09,-7.12546148782E+01
1.87500000000E+09,-7.00497461668E+01
1.88000000000E+09,-7.03828729886E+01
1.88500000000E+09,-7.06146232018E+01
1.89000000000E+09,-7.25997250602E+01
1.89500000000E+09,-7.30425495237E+01
1.90000000000E+09,-7.34093490675E+01
1.90500000000E+09,-7.29049179143E+01
1.91000000000E+09,-7.10503610750E+01
1.91500000000E+09,-7.06819645269E+01
1.92000000000E+09,-7.31871374839E+01
1.92500000000E+09,-7.24757308340E+01
1.93000000000E+09,-7.36162498639E+01
1.93500000000E+09,-7.56055722943E+01
1.94000000000E+09,-7.57799907727E+01
1.94500000000E+09,-7.53085548546E+01
1.95000000000E+09,-7.33404401410E+01
1.95500000000E+09,-7.65863887855E+01
1.96000000000E+09,-7.64460296245E+01
1.96500000000E+09,-7.78402978371E+01
1.97000000000E+09,-7.77361149901E+01
1.97500000000E+09,-7.62996399421E+01
1.98000000000E+09,-7.92849879892E+01
1.98500000000E+09,-7.79695708013E+01
1.99000000000E+09,-7.86014036330E+01
1.99500000000E+09,-7.76340835829E+01
2.00000000000E+09,-7.70831586900E+01
