! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 15:40:35
! Stimulus(Hz),    S21(dB),           S21(°)
1.00000000000E+09,-8.22887860962E+01,-7.89998016389E+01
1.00500000000E+09,-9.47995895857E+01,-1.14655011147E+02
1.01000000000E+09,-8.81198269581E+01,-3.31053269320E+01
1.01500000000E+09,-8.85103406940E+01,+3.62176150820E+01
1.02000000000E+09,-8.79388554771E+01,-1.74060404738E+02
1.02500000000E+09,-9.42519857234E+01,+1.83617115710E+01
1.03000000000E+09,-8.50554271128E+01,+1.05167259882E+02
1.03500000000E+09,-8.81643314406E+01,-4.08722555013E+01
1.04000000000E+09,-8.87607386346E+01,+5.84079002726E+01
1.04500000000E+09,-8.89260075488E+01,+1.43477429291E+02
1.05000000000E+09,-9.29122973200E+01,-7.42471095823E+01
1.05500000000E+09,-8.81253914108E+01,+1.26884534087E+01
1.06000000000E+09,-9.86237919007E+01,+7.91548796992E+01
1.06500000000E+09,-8.84221042151E+01,+5.20814806596E+00
1.07000000000E+09,-9.84041962036E+01,+1.18145998777E+02
1.07500000000E+09,-1.01516790590E+02,-1.24248586333E+02
1.08000000000E+09,-8.81767451492E+01,-1.66006114317E+01
1.08500000000E+09,-9.12011074471E+01,+1.61054873856E+02
1.09000000000E+09,-9.06356491445E+01,+1.65853809842E+02
1.09500000000E+09,-9.66621898824E+01,-6.95521935572E-01
1.10000000000E+09,-8.72865876689E+01,+1.38703987142E+02
1.10500000000E+09,-9.47904386361E+01,+1.28349916002E+02
1.11000000000E+09,-9.38927312515E+01,+5.24658569728E+01
1.11500000000E+09,-9.90933463835E+01,-1.36486991158E+02
1.12000000000E+09,-8.92047311201E+01,+9.47946402767E+01
1.12500000000E+09,-8.95183071755E+01,+7.68740657766E+01
1.13000000000E+09,-8.49791664017E+01,+1.17295703055E+02
1.13500000000E+09,-8.32562847292E+01,+8.90447040734E+01
1.14000000000E+09,-9.11884407497E+01,+1.31778037867E+02
1.14500000000E+09,-8.62885071101E+01,+6.70880677921E+01
1.15000000000E+09,-9.58009976798E+01,-9.35490235394E+01
1.15500000000E+09,-8.09623837142E+01,+8.99065444365E+01
1.16000000000E+09,-8.72342141957E+01,+1.23626594150E+02
1.16500000000E+09,-9.09136630106E+01,-1.15975120629E+02
1.17000000000E+09,-8.47808021665E+01,+8.57717735456E+01
1.17500000000E+09,-8.96906345235E+01,+1.44563226692E+02
1.18000000000E+09,-8.48649253839E+01,+3.42982360774E+01
1.18500000000E+09,-8.34085921108E+01,+5.29053253258E+01
1.19000000000E+09,-8.49791028956E+01,+5.37153714409E+01
