! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 15:48:55
! Stimulus(Hz),    S21(dB),           S21(°)
1.00000000000E+09,-9.03408823887E+01,+7.50234595708E+01
1.00500000000E+09,-9.41613652695E+01,-1.45510142440E+02
1.01000000000E+09,-8.54240472436E+01,-1.06231391000E+02
1.01500000000E+09,-8.63731481367E+01,-7.96910406557E+01
1.02000000000E+09,-8.97827879761E+01,-8.87053187501E+01
1.02500000000E+09,-8.83046867903E+01,-7.71727068684E+01
1.03000000000E+09,-8.98045277048E+01,-9.92271399751E+01
1.03500000000E+09,-8.92112758453E+01,-8.40878221558E+01
1.04000000000E+09,-1.03616169606E+02,+1.53000334627E+02
1.04500000000E+09,-8.69281443762E+01,-1.06806610332E+02
1.05000000000E+09,-8.58000636193E+01,-1.34695627589E+02
1.05500000000E+09,-8.66741263030E+01,-1.54845834454E+02
1.06000000000E+09,-8.29401755481E+01,-1.51255046036E+02
1.06500000000E+09,-8.85448162989E+01,-1.78633334012E+02
1.07000000000E+09,-8.85277490769E+01,-1.36254321164E+02
1.07500000000E+09,-8.94602332119E+01,-2.91997452260E+01
1.08000000000E+09,-8.03127412924E+01,-1.25473596871E+02
1.08500000000E+09,-8.32238270349E+01,+1.78378638966E+02
1.09000000000E+09,-8.89461513143E+01,-4.49429781725E+01
1.09500000000E+09,-8.37539185012E+01,-1.35201396037E+02
1.10000000000E+09,-8.74906321759E+01,-1.78391067718E+02
1.10500000000E+09,-8.27196933439E+01,+1.58780397834E+02
1.11000000000E+09,-7.89991297500E+01,+1.66688486392E+02
1.11500000000E+09,-8.49419289880E+01,+1.71803843151E+02
1.12000000000E+09,-8.24315078973E+01,+1.64693840121E+02
1.12500000000E+09,-7.92158642822E+01,+1.32578361550E+02
1.13000000000E+09,-8.18163023567E+01,+1.43325089033E+02
1.13500000000E+09,-8.01173511636E+01,+1.27911468666E+02
1.14000000000E+09,-8.29591462953E+01,+1.26448619097E+02
1.14500000000E+09,-8.48641101926E+01,+1.59857253615E+02
1.15000000000E+09,-8.15919008599E+01,+1.03078269223E+02
1.15500000000E+09,-7.90012234347E+01,+1.06772798426E+02
1.16000000000E+09,-8.12567828171E+01,+1.19960138661E+02
1.16500000000E+09,-7.80208349382E+01,+1.07691242890E+02
1.17000000000E+09,-8.01364831473E+01,+9.39497946718E+01
1.17500000000E+09,-7.93310075407E+01,+9.52286634877E+01
1.18000000000E+09,-8.14860355856E+01,+7.64054629786E+01
1.18500000000E+09,-7.92388385664E+01,+7.64860625568E+01
1.19000000000E+09,-7.62385964494E+01,+9.99749025101E+01
1.19500000000E+09,-7.59419025614E+01,+9.80096140780E+01
1.20000000000E+09,-7.61504805447E+01,+7.76840693967E+01
1.20500000000E+09,-7.38987401727E+01,+6.22455943637E+01
1.21000000000E+09,-7.43762425740E+01,+4.69014042806E+01
1.21500000000E+09,-7.43020811563E+01,+5.53612940860E+01
1.22000000000E+09,-7.43945855364E+01,+3.95882343489E+01
1.22500000000E+09,-7.41301500628E+01,+3.40749834832E+01
1.23000000000E+09,-7.39267247600E+01,+3.09496226879E+01
1.23500000000E+09,-7.35083700178E+01,+1.38559152620E+01
1.24000000000E+09,-7.47569047606E+01,+2.06824070636E+01
1.24500000000E+09,-7.07819441725E+01,+1.53747126764E+01
1.25000000000E+09,-7.31189352555E+01,-6.31232800660E+00
