! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 15:28:18
! Stimulus(Hz),    S21(dB),           S21(°)
1.00000000000E+09,-8.91430949001E+01,-1.12611027265E+02
1.00500000000E+09,-9.01273256279E+01,-2.16333290624E+01
1.01000000000E+09,-8.23197167697E+01,+1.43267581576E+02
1.01500000000E+09,-8.59714993729E+01,-1.26572398789E+02
1.02000000000E+09,-8.88298904902E+01,-5.30003566745E+01
1.02500000000E+09,-8.81735182505E+01,+1.66577986923E+02
1.03000000000E+09,-8.84954185549E+01,-9.80287741624E+01
1.03500000000E+09,-9.02220893388E+01,-7.45539200921E+01
1.04000000000E+09,-9.86165535761E+01,+1.57161277143E+02
1.04500000000E+09,-9.08228992221E+01,+1.55108274921E+02
1.05000000000E+09,-8.89743617267E+01,+1.49707652681E+02
1.05500000000E+09,-8.51414221076E+01,-1.01611399024E+02
1.06000000000E+09,-9.02659163526E+01,-1.53228352080E+02
1.06500000000E+09,-9.39441902922E+01,-1.09362632764E+02
1.07000000000E+09,-8.79742933327E+01,-1.64566029151E+02
1.07500000000E+09,-9.14469730991E+01,-1.16315025254E+02
1.08000000000E+09,-8.76857319017E+01,-1.50259772169E+02
1.08500000000E+09,-8.46921987723E+01,-1.68192719439E+02
1.09000000000E+09,-8.77931613843E+01,+1.35361850969E+02
1.09500000000E+09,-8.72022936186E+01,+1.60180817762E+02
1.10000000000E+09,-8.44803532742E+01,+1.73426147638E+02
1.10500000000E+09,-8.37689308736E+01,+1.02040671049E+02
1.11000000000E+09,-8.70981559226E+01,+1.03479447092E+02
1.11500000000E+09,-8.46252401528E+01,+1.21803377126E+02
1.12000000000E+09,-8.58011051171E+01,+1.54463298359E+02
1.12500000000E+09,-8.46873554470E+01,+1.19845087915E+02
1.13000000000E+09,-8.34964736902E+01,+1.25930673012E+02
1.13500000000E+09,-8.57115936587E+01,+7.29254351988E+01
1.14000000000E+09,-8.77319569994E+01,+7.10219062659E+01
1.14500000000E+09,-8.92355625100E+01,+9.15198196516E+01
1.15000000000E+09,-8.50994449795E+01,+5.29738880916E+01
1.15500000000E+09,-9.03437698463E+01,+1.13124886609E+02
