! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 15:43:01
! Stimulus(Hz),    S21(dB),           S21(°)
1.00000000000E+09,-8.69948518448E+01,-8.30412168694E+01
1.00500000000E+09,-8.45928882328E+01,-1.13899516216E+02
1.01000000000E+09,-8.72658405505E+01,-6.64160946389E+01
1.01500000000E+09,-8.76317895827E+01,-6.48017418424E+01
1.02000000000E+09,-9.77285164771E+01,-3.16005754294E+01
1.02500000000E+09,-9.55905098435E+01,+1.43915987691E+02
1.03000000000E+09,-8.59419106929E+01,-1.36902385414E+02
1.03500000000E+09,-9.03162306662E+01,-1.17858667594E+02
1.04000000000E+09,-8.44385098773E+01,-1.25273958245E+02
1.04500000000E+09,-8.95372238880E+01,+2.94141734579E+01
1.05000000000E+09,-8.37801457000E+01,-1.07921339883E+02
1.05500000000E+09,-8.52718430765E+01,-7.31164977959E+01
1.06000000000E+09,-9.21272891690E+01,-1.24613109353E+02
1.06500000000E+09,-8.72611571186E+01,+1.41724643309E+02
1.07000000000E+09,-1.04710212284E+02,-7.78770774764E+01
1.07500000000E+09,-8.26028517132E+01,+1.59661518709E+02
1.08000000000E+09,-8.75635400894E+01,+1.19750419995E+02
1.08500000000E+09,-8.40283995077E+01,-1.76017323709E+02
1.09000000000E+09,-8.80951876688E+01,+1.44219512712E+02
1.09500000000E+09,-9.11624885657E+01,+4.54247698893E+01
1.10000000000E+09,-8.65450229847E+01,+1.44573684417E+02
1.10500000000E+09,-8.25732197263E+01,+1.32558931794E+02
1.11000000000E+09,-8.98689197560E+01,+1.21808599163E+02
1.11500000000E+09,-8.13933361028E+01,+1.21838674368E+02
1.12000000000E+09,-9.08847729874E+01,+1.12000345073E+02
1.12500000000E+09,-8.61301409167E+01,+1.30701725575E+02
1.13000000000E+09,-8.78742594919E+01,+9.84458257930E+01
1.13500000000E+09,-8.65810123415E+01,+9.86519321614E+01
1.14000000000E+09,-8.29952490876E+01,+1.47802080006E+02
1.14500000000E+09,-8.59799321175E+01,+4.76234113320E+01
1.15000000000E+09,-8.66640158959E+01,+8.95025610468E+01
1.15500000000E+09,-8.38421586351E+01,+6.13983854515E+01
1.16000000000E+09,-8.81923616486E+01,+5.83648908415E+01
1.16500000000E+09,-8.58791763846E+01,+1.07028251330E+02
1.17000000000E+09,-9.53074064050E+01,+5.48101700372E+01
1.17500000000E+09,-8.93581593132E+01,+6.39549401261E+01
1.18000000000E+09,-8.57562646731E+01,+3.20960629876E+01
