! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 14:57:12
! Stimulus(Hz),    S21(dB),           S21(°)
1.00000000000E+09,-8.96943927272E+01,-8.29625143955E+01
1.00500000000E+09,-8.69573888751E+01,-9.60775695112E+01
1.01000000000E+09,-9.67940817764E+01,-3.80799887004E+01
1.01500000000E+09,-9.54950077825E+01,+1.79400907313E+02
1.02000000000E+09,-8.30968626159E+01,-3.11343200623E+01
1.02500000000E+09,-8.55928836487E+01,+1.74697479391E+02
1.03000000000E+09,-9.36758510661E+01,-1.78131745655E+02
1.03500000000E+09,-9.09100946734E+01,-1.58241855119E+02
1.04000000000E+09,-1.08747732904E+02,-9.26871864285E+01
1.04500000000E+09,-8.02589251791E+01,+1.35911836789E+02
1.05000000000E+09,-8.84858993968E+01,+1.40818123717E+02
1.05500000000E+09,-9.11046286897E+01,-1.45651970157E+02
1.06000000000E+09,-8.39813261640E+01,-1.77198274759E+02
1.06500000000E+09,-8.78889518816E+01,+1.11986439389E+02
1.07000000000E+09,-8.93195529229E+01,+8.50712958815E+01
1.07500000000E+09,-9.13869598542E+01,+1.05683718111E+02
1.08000000000E+09,-9.29997904846E+01,+1.40963805788E+02
1.08500000000E+09,-8.80378378964E+01,-7.80525576449E+01
1.09000000000E+09,-8.54976475479E+01,+1.79833446993E+02
1.09500000000E+09,-9.31733307387E+01,-2.60967262627E+01
1.10000000000E+09,-9.10183058092E+01,-1.37117022771E+02
1.10500000000E+09,-8.69036983093E+01,+3.59434257492E+01
1.11000000000E+09,-8.98337164506E+01,+6.12313218691E+01
1.11500000000E+09,-8.53821793012E+01,+7.15218914410E+01
1.12000000000E+09,-9.16587751081E+01,+5.71213408981E+01
1.12500000000E+09,-8.99205693095E+01,+6.33412535859E+01
1.13000000000E+09,-9.42066277999E+01,+6.26440739549E+01
1.13500000000E+09,-8.60882411444E+01,+1.33626774180E+01
1.14000000000E+09,-9.69055023221E+01,+1.40305082782E+02
1.14500000000E+09,-8.71902028600E+01,+5.15387603965E+01
1.15000000000E+09,-9.31533615655E+01,+1.20138338383E+02
1.15500000000E+09,-8.20921139560E+01,-4.83213014138E+00
1.16000000000E+09,-8.96736749743E+01,-1.11680965907E+01
1.16500000000E+09,-8.53574088122E+01,+2.95251053229E+01
1.17000000000E+09,-9.39556904327E+01,+4.36402915131E+01
1.17500000000E+09,-8.82959846650E+01,+5.34488948804E+01
1.18000000000E+09,-8.53976721633E+01,+6.66947616776E+00
1.18500000000E+09,-8.74480807256E+01,-1.15183560151E+01
1.19000000000E+09,-8.26628479392E+01,+1.65158301148E+01
1.19500000000E+09,-8.73162896608E+01,-2.57020015044E+00
