! CMT, C1220, 16058040, 17.2.0/1
! Date: 27/07/2018 08:59:28
! Stimulus(Hz),    S21(dB),           S21(°)
2.50000000000E+09,-7.07226485894E+01,-7.21637941585E+01
2.50500000000E+09,-7.10126584261E+01,-8.29560752376E+01
2.51000000000E+09,-7.00778150260E+01,-8.58194003109E+01
2.51500000000E+09,-7.19518649547E+01,-9.40043570268E+01
2.52000000000E+09,-7.23307924416E+01,-8.86327143013E+01
2.52500000000E+09,-6.97812072736E+01,-1.00292613407E+02
2.53000000000E+09,-6.90800500783E+01,-1.13095350649E+02
2.53500000000E+09,-7.02521067744E+01,-1.20663988635E+02
2.54000000000E+09,-6.92008563690E+01,-1.18171092289E+02
2.54500000000E+09,-6.88830965888E+01,-1.25699538909E+02
2.55000000000E+09,-6.83206856220E+01,-1.41332796608E+02
2.55500000000E+09,-6.88522083357E+01,-1.59967114868E+02
2.56000000000E+09,-7.15685169712E+01,-1.63082022113E+02
2.56500000000E+09,-7.08707307975E+01,-1.53525917944E+02
2.57000000000E+09,-7.18659936842E+01,-1.66413475916E+02
2.57500000000E+09,-6.99420178748E+01,-1.61082909443E+02
2.58000000000E+09,-6.91366858879E+01,-1.69703034473E+02
2.58500000000E+09,-6.86191727715E+01,+1.72926357660E+02
2.59000000000E+09,-6.92595599583E+01,+1.63853645157E+02
2.59500000000E+09,-7.18623493733E+01,+1.65246416977E+02
2.60000000000E+09,-7.04504017400E+01,+1.73408093953E+02
2.60500000000E+09,-7.01213116383E+01,+1.61033906501E+02
2.61000000000E+09,-7.01877680374E+01,+1.63070613398E+02
2.61500000000E+09,-6.89995225237E+01,+1.53322844082E+02
2.62000000000E+09,-6.77296838346E+01,+1.45632138626E+02
2.62500000000E+09,-6.78768798132E+01,+1.36998626933E+02
2.63000000000E+09,-6.88580892950E+01,+1.30372169554E+02
2.63500000000E+09,-6.80839654407E+01,+1.15463071986E+02
2.64000000000E+09,-7.09527951312E+01,+1.15756579409E+02
2.64500000000E+09,-6.96098708167E+01,+1.42055784625E+02
2.65000000000E+09,-6.69335919917E+01,+1.31206285294E+02
2.65500000000E+09,-6.66012166084E+01,+1.13669642329E+02
2.66000000000E+09,-6.62402927187E+01,+1.15172459578E+02
2.66500000000E+09,-6.40279329073E+01,+1.05147596799E+02
