! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 15:48:04
! Stimulus(Hz),    S21(dB),           S21(°)
1.00000000000E+09,-8.21240274710E+01,-4.14121707131E+01
1.00500000000E+09,-1.15535520094E+02,-5.30971556667E+01
1.01000000000E+09,-8.57256006562E+01,-3.22792467527E+01
1.01500000000E+09,-9.83569439808E+01,-6.13874292884E+01
1.02000000000E+09,-8.79857190813E+01,+4.75283657454E+01
1.02500000000E+09,-8.78756184025E+01,-2.59465943657E+01
1.03000000000E+09,-8.40930062107E+01,-8.01551391582E+01
1.03500000000E+09,-8.98228184713E+01,+9.76264774432E+00
1.04000000000E+09,-9.27853145752E+01,+1.60832121082E+02
1.04500000000E+09,-8.79708843202E+01,-4.96988577225E+01
1.05000000000E+09,-8.67537728414E+01,-8.72003876682E+01
1.05500000000E+09,-8.76374328540E+01,-7.10928298043E+01
1.06000000000E+09,-8.53005934775E+01,-1.36098602707E+02
1.06500000000E+09,-8.23965962991E+01,-1.28651503735E+02
1.07000000000E+09,-8.62374381299E+01,-1.29948277199E+02
1.07500000000E+09,-8.29036961364E+01,-1.32408725770E+02
1.08000000000E+09,-8.42989140284E+01,-1.55741155873E+02
1.08500000000E+09,-8.61103857253E+01,-1.49098137663E+02
1.09000000000E+09,-9.87155916443E+01,+3.82238690113E+01
1.09500000000E+09,-8.28178207235E+01,-1.34972707297E+02
1.10000000000E+09,-8.81205233926E+01,-1.21225385906E+02
1.10500000000E+09,-8.17057713641E+01,-1.27144326093E+02
1.11000000000E+09,-8.03186807722E+01,+1.72463611273E+02
1.11500000000E+09,-8.64456591538E+01,-1.73419976319E+02
1.12000000000E+09,-8.54817108623E+01,+1.79090880879E+02
1.12500000000E+09,-8.87177011568E+01,+1.68722963392E+02
1.13000000000E+09,-8.54098165828E+01,+1.42434911591E+02
1.13500000000E+09,-8.21821757621E+01,+1.67906556583E+02
1.14000000000E+09,-7.96447937381E+01,+1.41032909781E+02
1.14500000000E+09,-8.61712811438E+01,+1.33966476172E+02
1.15000000000E+09,-8.53323390802E+01,+1.35422713963E+02
1.15500000000E+09,-8.66548654569E+01,+1.53260258449E+02
1.16000000000E+09,-8.11156180617E+01,+1.36044936265E+02
1.16500000000E+09,-7.99749426556E+01,+1.53500065406E+02
1.17000000000E+09,-7.89038716599E+01,+1.70072425983E+02
1.17500000000E+09,-8.08965044861E+01,+1.30498529096E+02
1.18000000000E+09,-7.92036195907E+01,+1.31129464242E+02
1.18500000000E+09,-7.91461523386E+01,+1.10669700475E+02
1.19000000000E+09,-7.65999530570E+01,+1.43573514711E+02
1.19500000000E+09,-7.41671411691E+01,+1.23470342903E+02
1.20000000000E+09,-7.52886868140E+01,+1.19438837063E+02
1.20500000000E+09,-7.36213016945E+01,+9.75582827316E+01
1.21000000000E+09,-7.53760677269E+01,+7.86651173315E+01
1.21500000000E+09,-7.41840500404E+01,+6.45420568595E+01
1.22000000000E+09,-7.51922595949E+01,+5.20053362917E+01
1.22500000000E+09,-7.43839285995E+01,+5.42450961762E+01
1.23000000000E+09,-7.50214788872E+01,+6.77896789576E+01
1.23500000000E+09,-7.44356857502E+01,+5.92125054622E+01
1.24000000000E+09,-7.60772465309E+01,+5.79132888546E+01
1.24500000000E+09,-7.37661454316E+01,+4.86487949480E+01
1.25000000000E+09,-7.34516228423E+01,+5.06394819125E+01
1.25500000000E+09,-7.53529082854E+01,+3.59436878147E+01
1.26000000000E+09,-7.22704501831E+01,+3.52810222188E+01
1.26500000000E+09,-7.28811090948E+01,+3.84950772533E+01
1.27000000000E+09,-7.15546283937E+01,+2.16785196895E+01
1.27500000000E+09,-7.12279622322E+01,+1.50486506379E+01
1.28000000000E+09,-7.02994778741E+01,+6.59170029500E+00
1.28500000000E+09,-7.14496417736E+01,-2.81241114771E+00
1.29000000000E+09,-7.11226476840E+01,+4.60142137845E+00
1.29500000000E+09,-6.96380085000E+01,-8.74142935101E+00
1.30000000000E+09,-6.90356358031E+01,-9.74756580898E+00
1.30500000000E+09,-6.78106582643E+01,-6.97514869782E+00
1.31000000000E+09,-6.72327805396E+01,-3.05029383891E+01
1.31500000000E+09,-6.77869309520E+01,-3.45380087369E+01
1.32000000000E+09,-6.70772856922E+01,-3.55861853559E+01
1.32500000000E+09,-6.72713131668E+01,-3.95543139380E+01
1.33000000000E+09,-6.55854193097E+01,-3.94829475945E+01
1.33500000000E+09,-6.42974298668E+01,-4.83487716180E+01
1.34000000000E+09,-6.34146033354E+01,-5.49335515916E+01
1.34500000000E+09,-6.30863289294E+01,-6.74502596515E+01
