! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 10:11:25
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-8.95919904465E+01
1.00500000000E+09,-8.55195761600E+01
1.01000000000E+09,-8.52771024675E+01
1.01500000000E+09,-8.84632673639E+01
1.02000000000E+09,-9.24996083757E+01
1.02500000000E+09,-8.91126419379E+01
1.03000000000E+09,-8.88205797437E+01
1.03500000000E+09,-9.82479195048E+01
1.04000000000E+09,-9.16081143422E+01
1.04500000000E+09,-9.31097302077E+01
1.05000000000E+09,-9.11600965078E+01
1.05500000000E+09,-9.23415643997E+01
1.06000000000E+09,-9.17357765798E+01
1.06500000000E+09,-8.20135761369E+01
1.07000000000E+09,-8.65710640658E+01
1.07500000000E+09,-9.03201894425E+01
1.08000000000E+09,-9.26674220352E+01
1.08500000000E+09,-8.57598491066E+01
1.09000000000E+09,-8.68664335452E+01
1.09500000000E+09,-8.69123615229E+01
1.10000000000E+09,-9.01964761146E+01
1.10500000000E+09,-8.59812963261E+01
1.11000000000E+09,-8.84712684623E+01
1.11500000000E+09,-9.44717563153E+01
1.12000000000E+09,-9.15131504279E+01
1.12500000000E+09,-8.63709243359E+01
1.13000000000E+09,-8.19556651270E+01
1.13500000000E+09,-8.77064399269E+01
1.14000000000E+09,-8.50877548792E+01
1.14500000000E+09,-8.32387596877E+01
1.15000000000E+09,-8.67249626718E+01
1.15500000000E+09,-8.57869465327E+01
1.16000000000E+09,-8.99410620691E+01
1.16500000000E+09,-8.80112330785E+01
1.17000000000E+09,-9.16779399134E+01
1.17500000000E+09,-8.75843929438E+01
1.18000000000E+09,-9.04583987950E+01
1.18500000000E+09,-8.98156464152E+01
1.19000000000E+09,-8.49314404171E+01
1.19500000000E+09,-8.84457687497E+01
1.20000000000E+09,-8.29350080260E+01
1.20500000000E+09,-7.94212272182E+01
1.21000000000E+09,-7.86584042180E+01
1.21500000000E+09,-8.08802065992E+01
1.22000000000E+09,-8.15220029449E+01
1.22500000000E+09,-8.39711102938E+01
1.23000000000E+09,-8.32853524471E+01
1.23500000000E+09,-8.39007914124E+01
1.24000000000E+09,-8.02941154598E+01
1.24500000000E+09,-7.95746616843E+01
1.25000000000E+09,-8.03984339790E+01
1.25500000000E+09,-8.32599609626E+01
1.26000000000E+09,-8.23447719133E+01
1.26500000000E+09,-7.75706828731E+01
1.27000000000E+09,-7.89007488782E+01
1.27500000000E+09,-7.88823525133E+01
1.28000000000E+09,-7.77212774297E+01
1.28500000000E+09,-7.82501285537E+01
1.29000000000E+09,-7.73989556802E+01
1.29500000000E+09,-7.66663551018E+01
1.30000000000E+09,-7.99360695425E+01
1.30500000000E+09,-7.67771600656E+01
1.31000000000E+09,-7.82303647203E+01
1.31500000000E+09,-7.62705740181E+01
1.32000000000E+09,-7.76313515945E+01
1.32500000000E+09,-7.80843447083E+01
1.33000000000E+09,-7.97993692564E+01
1.33500000000E+09,-8.61219912030E+01
1.34000000000E+09,-8.52326788750E+01
1.34500000000E+09,-8.42411477368E+01
1.35000000000E+09,-7.87513892113E+01
1.35500000000E+09,-7.79235304512E+01
1.36000000000E+09,-7.79485340224E+01
1.36500000000E+09,-7.96364142950E+01
1.37000000000E+09,-7.82327726864E+01
1.37500000000E+09,-7.66887753393E+01
1.38000000000E+09,-7.64465124502E+01
1.38500000000E+09,-7.38253555878E+01
1.39000000000E+09,-7.50539454844E+01
1.39500000000E+09,-7.74900093997E+01
1.40000000000E+09,-7.77242088897E+01
1.40500000000E+09,-7.75866017791E+01
1.41000000000E+09,-7.98707701547E+01
1.41500000000E+09,-7.57820035250E+01
1.42000000000E+09,-7.26685578261E+01
1.42500000000E+09,-7.47198063334E+01
1.43000000000E+09,-7.28104879423E+01
1.43500000000E+09,-7.47975804374E+01
1.44000000000E+09,-7.34334234052E+01
1.44500000000E+09,-7.49131125120E+01
1.45000000000E+09,-8.95265700842E+01
1.45500000000E+09,-7.28806356216E+01
1.46000000000E+09,-7.19848370594E+01
1.46500000000E+09,-6.31934511352E+01
1.47000000000E+09,-6.19490249211E+01
1.47500000000E+09,-6.11662739750E+01
1.48000000000E+09,-6.32680522528E+01
1.48500000000E+09,-6.83394630225E+01
1.49000000000E+09,-5.91302622111E+01
1.49500000000E+09,-5.57657701900E+01
1.50000000000E+09,-5.56890464361E+01
1.50500000000E+09,-5.37995507322E+01
1.51000000000E+09,-5.25545454324E+01
1.51500000000E+09,-5.63878139868E+01
1.52000000000E+09,-5.31834526955E+01
1.52500000000E+09,-5.08569498344E+01
