! CMT, C1220, 16058040, 17.2.0/1
! Date: 02/08/2018 13:22:28
! Stimulus(Hz),    S21(dB),           S21(°)
1.00000000000E+09,-9.07794434910E+01,+1.71998051687E+02
1.00500000000E+09,-9.13890486489E+01,+5.98728664289E+01
1.01000000000E+09,-8.75226902176E+01,-1.91294326555E+01
1.01500000000E+09,-8.35282333262E+01,+4.96508359841E+00
1.02000000000E+09,-9.16797399041E+01,-1.75541212583E+02
1.02500000000E+09,-9.00895327610E+01,-1.48228301183E+01
1.03000000000E+09,-8.88778709734E+01,-4.79097549296E+01
1.03500000000E+09,-8.85334452757E+01,-1.36260727387E+02
1.04000000000E+09,-8.90818332690E+01,-8.28135230031E+01
1.04500000000E+09,-8.92663853480E+01,+1.01228850354E+02
1.05000000000E+09,-8.94895941312E+01,-1.27240705458E+02
1.05500000000E+09,-9.06192266709E+01,-9.86628109789E+01
1.06000000000E+09,-8.37924175380E+01,+1.15633688286E+02
1.06500000000E+09,-9.07951641638E+01,-1.61623473195E+02
1.07000000000E+09,-8.77073102068E+01,-5.84096307782E+01
1.07500000000E+09,-8.91520946629E+01,+1.74107282850E+02
1.08000000000E+09,-8.49597754052E+01,+1.75582052302E+02
1.08500000000E+09,-9.14029486322E+01,-1.55429196922E+02
1.09000000000E+09,-9.39051846132E+01,+1.13846229422E+02
1.09500000000E+09,-8.40982698538E+01,+1.64366925630E+02
1.10000000000E+09,-8.84681395858E+01,+1.66187931640E+02
1.10500000000E+09,-8.44583575726E+01,+1.48606360245E+02
1.11000000000E+09,-8.34892221546E+01,-1.38586032331E+02
1.11500000000E+09,-9.15835045743E+01,+1.18437613124E+02
1.12000000000E+09,-8.99412446970E+01,+1.20629470578E+02
1.12500000000E+09,-9.26390690462E+01,+1.09860527843E+02
1.13000000000E+09,-8.83126022789E+01,+9.67578721163E+01
1.13500000000E+09,-8.62252989875E+01,+9.46917453707E+01
1.14000000000E+09,-8.40516279630E+01,+7.74191844049E+01
