! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 09:29:20
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-9.08372881843E+01
1.00500000000E+09,-9.33278721869E+01
1.01000000000E+09,-9.05944548600E+01
1.01500000000E+09,-9.22005625645E+01
1.02000000000E+09,-9.30659929783E+01
1.02500000000E+09,-8.96086180778E+01
1.03000000000E+09,-8.83321938665E+01
1.03500000000E+09,-8.31715019206E+01
1.04000000000E+09,-1.01918761319E+02
1.04500000000E+09,-8.72284130869E+01
1.05000000000E+09,-9.00062165845E+01
1.05500000000E+09,-1.07562232546E+02
1.06000000000E+09,-1.04445091070E+02
1.06500000000E+09,-1.05822115120E+02
1.07000000000E+09,-8.24051365671E+01
1.07500000000E+09,-9.18498004895E+01
1.08000000000E+09,-9.28847114077E+01
1.08500000000E+09,-9.07109136243E+01
1.09000000000E+09,-8.70674479305E+01
1.09500000000E+09,-9.08664730802E+01
1.10000000000E+09,-8.81307828219E+01
1.10500000000E+09,-8.24521968552E+01
1.11000000000E+09,-8.95018280752E+01
1.11500000000E+09,-8.95436531414E+01
1.12000000000E+09,-8.44161980953E+01
1.12500000000E+09,-8.36867363481E+01
1.13000000000E+09,-8.84844119381E+01
1.13500000000E+09,-9.00013881937E+01
1.14000000000E+09,-9.44692921126E+01
1.14500000000E+09,-8.86834821040E+01
1.15000000000E+09,-1.07837999894E+02
1.15500000000E+09,-8.50981417494E+01
1.16000000000E+09,-8.68224136709E+01
1.16500000000E+09,-8.34993668948E+01
1.17000000000E+09,-9.20331720126E+01
1.17500000000E+09,-9.55861903724E+01
1.18000000000E+09,-9.27134040759E+01
1.18500000000E+09,-8.82294628898E+01
1.19000000000E+09,-9.02962774051E+01
1.19500000000E+09,-9.00796398256E+01
1.20000000000E+09,-8.41251719035E+01
1.20500000000E+09,-8.14194252667E+01
1.21000000000E+09,-8.31192696578E+01
1.21500000000E+09,-8.32673239080E+01
1.22000000000E+09,-8.71201067498E+01
1.22500000000E+09,-8.28364061083E+01
1.23000000000E+09,-8.42556879664E+01
1.23500000000E+09,-8.67698899588E+01
1.24000000000E+09,-8.48263800149E+01
1.24500000000E+09,-8.72682076889E+01
1.25000000000E+09,-8.99916307536E+01
1.25500000000E+09,-9.17293550047E+01
1.26000000000E+09,-8.36016145432E+01
1.26500000000E+09,-8.21556108916E+01
1.27000000000E+09,-8.28330257973E+01
1.27500000000E+09,-8.53477774237E+01
1.28000000000E+09,-8.65329713551E+01
1.28500000000E+09,-9.86386670726E+01
1.29000000000E+09,-8.46164865899E+01
1.29500000000E+09,-8.12007332020E+01
1.30000000000E+09,-8.42894343753E+01
1.30500000000E+09,-8.48800165992E+01
1.31000000000E+09,-8.05555037653E+01
1.31500000000E+09,-8.06831020674E+01
1.32000000000E+09,-7.70663165462E+01
1.32500000000E+09,-7.70852720483E+01
1.33000000000E+09,-7.73902163959E+01
1.33500000000E+09,-7.71868772320E+01
1.34000000000E+09,-7.43905010268E+01
1.34500000000E+09,-7.24232212115E+01
1.35000000000E+09,-7.12787633040E+01
1.35500000000E+09,-7.25688119610E+01
1.36000000000E+09,-7.21471738759E+01
1.36500000000E+09,-7.20913091540E+01
1.37000000000E+09,-6.98893943282E+01
1.37500000000E+09,-6.93271344496E+01
1.38000000000E+09,-6.74809267365E+01
1.38500000000E+09,-6.66657927917E+01
1.39000000000E+09,-6.74195961602E+01
1.39500000000E+09,-6.58376735652E+01
1.40000000000E+09,-6.47850893847E+01
1.40500000000E+09,-6.47503251390E+01
1.41000000000E+09,-6.44851368076E+01
1.41500000000E+09,-6.39236863140E+01
1.42000000000E+09,-6.43878992972E+01
1.42500000000E+09,-6.37214437126E+01
1.43000000000E+09,-6.25636786547E+01
1.43500000000E+09,-6.13073797762E+01
1.44000000000E+09,-6.19176565568E+01
1.44500000000E+09,-6.17167694324E+01
1.45000000000E+09,-6.10774448439E+01
1.45500000000E+09,-5.86923266268E+01
1.46000000000E+09,-5.58586972130E+01
1.46500000000E+09,-5.41964438030E+01
1.47000000000E+09,-5.31660228464E+01
1.47500000000E+09,-5.39081258727E+01
1.48000000000E+09,-5.36917293927E+01
1.48500000000E+09,-5.28035118075E+01
1.49000000000E+09,-5.32897601282E+01
1.49500000000E+09,-5.18616724971E+01
1.50000000000E+09,-5.03523223578E+01
1.50500000000E+09,-5.07282781328E+01
1.51000000000E+09,-4.97773721359E+01
1.51500000000E+09,-4.88245090940E+01
1.52000000000E+09,-4.75122738977E+01
1.52500000000E+09,-4.66603163316E+01
1.53000000000E+09,-4.74714264536E+01
1.53500000000E+09,-4.81777150286E+01
1.54000000000E+09,-4.69806315195E+01
1.54500000000E+09,-4.67843877599E+01
1.55000000000E+09,-4.73504703523E+01
1.55500000000E+09,-4.86646465262E+01
1.56000000000E+09,-4.99425435430E+01
1.56500000000E+09,-5.20920064857E+01
1.57000000000E+09,-5.38795537751E+01
1.57500000000E+09,-5.22147993731E+01
1.58000000000E+09,-5.29444455250E+01
1.58500000000E+09,-5.56120306061E+01
1.59000000000E+09,-5.68031602337E+01
1.59500000000E+09,-5.73959882006E+01
1.60000000000E+09,-6.06188037322E+01
1.60500000000E+09,-5.85930256248E+01
1.61000000000E+09,-5.88670987598E+01
1.61500000000E+09,-5.92672613873E+01
1.62000000000E+09,-6.07869404218E+01
1.62500000000E+09,-6.26267978193E+01
