! CMT, C1220, 16058040, 17.2.0/1
! Date: 25/07/2018 14:54:13
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-9.61996979956E+01
1.00500000000E+09,-9.07322127359E+01
1.01000000000E+09,-9.19787525717E+01
1.01500000000E+09,-9.33412905849E+01
1.02000000000E+09,-8.79971868714E+01
1.02500000000E+09,-8.70340175177E+01
1.03000000000E+09,-9.03879705435E+01
1.03500000000E+09,-9.53108788089E+01
1.04000000000E+09,-9.07524484516E+01
1.04500000000E+09,-9.31252720761E+01
1.05000000000E+09,-9.71067172590E+01
1.05500000000E+09,-9.18222724218E+01
1.06000000000E+09,-8.79723718262E+01
1.06500000000E+09,-9.03019253367E+01
1.07000000000E+09,-1.05406394244E+02
1.07500000000E+09,-8.73359589643E+01
1.08000000000E+09,-8.36026053778E+01
1.08500000000E+09,-8.79667117724E+01
1.09000000000E+09,-8.87377346615E+01
1.09500000000E+09,-9.24613444531E+01
1.10000000000E+09,-9.20411635427E+01
1.10500000000E+09,-9.10070125704E+01
1.11000000000E+09,-8.82428277626E+01
1.11500000000E+09,-9.98329155979E+01
1.12000000000E+09,-9.28812418943E+01
1.12500000000E+09,-9.52547728177E+01
1.13000000000E+09,-9.36951430936E+01
1.13500000000E+09,-9.79404944898E+01
1.14000000000E+09,-9.43992531274E+01
1.14500000000E+09,-9.08483907393E+01
1.15000000000E+09,-1.00386863006E+02
1.15500000000E+09,-9.73353391427E+01
1.16000000000E+09,-9.31051016018E+01
1.16500000000E+09,-8.78263607801E+01
1.17000000000E+09,-8.84655747110E+01
1.17500000000E+09,-9.39299487639E+01
1.18000000000E+09,-9.17090722271E+01
1.18500000000E+09,-8.45105474134E+01
1.19000000000E+09,-8.44343241943E+01
1.19500000000E+09,-8.45735199474E+01
1.20000000000E+09,-8.85535038459E+01
1.20500000000E+09,-9.04819404145E+01
1.21000000000E+09,-8.63153341046E+01
1.21500000000E+09,-8.89017771736E+01
1.22000000000E+09,-8.87669959608E+01
1.22500000000E+09,-8.31354125700E+01
1.23000000000E+09,-8.93612822046E+01
1.23500000000E+09,-8.17767075099E+01
1.24000000000E+09,-8.06027399486E+01
1.24500000000E+09,-8.27642781143E+01
1.25000000000E+09,-8.34147470113E+01
1.25500000000E+09,-8.29633811622E+01
1.26000000000E+09,-8.24971537110E+01
1.26500000000E+09,-7.91922075119E+01
1.27000000000E+09,-9.69084888451E+01
1.27500000000E+09,-8.45413838310E+01
1.28000000000E+09,-8.79773716322E+01
1.28500000000E+09,-8.26591200415E+01
1.29000000000E+09,-8.48562049663E+01
1.29500000000E+09,-8.06283740916E+01
1.30000000000E+09,-8.12800001647E+01
1.30500000000E+09,-8.35172653712E+01
1.31000000000E+09,-7.86333874327E+01
1.31500000000E+09,-8.00540199464E+01
1.32000000000E+09,-7.92119342978E+01
1.32500000000E+09,-7.53933077098E+01
1.33000000000E+09,-7.40657613405E+01
1.33500000000E+09,-7.45813823816E+01
1.34000000000E+09,-7.42042073514E+01
1.34500000000E+09,-7.39437924344E+01
1.35000000000E+09,-7.63242149214E+01
1.35500000000E+09,-7.65820498075E+01
1.36000000000E+09,-7.36391802719E+01
