! CMT, C1220, 16058040, 17.2.0/1
! Date: 25/07/2018 14:47:25
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-9.02433105047E+01
1.00500000000E+09,-8.61133216613E+01
1.01000000000E+09,-8.74038594561E+01
1.01500000000E+09,-9.14231424787E+01
1.02000000000E+09,-1.00235948941E+02
1.02500000000E+09,-1.04273996308E+02
1.03000000000E+09,-8.69341201232E+01
1.03500000000E+09,-9.61204674991E+01
1.04000000000E+09,-9.57876573010E+01
1.04500000000E+09,-9.12792138982E+01
1.05000000000E+09,-8.55382070505E+01
1.05500000000E+09,-8.07861966789E+01
1.06000000000E+09,-8.74660813099E+01
1.06500000000E+09,-1.02203253424E+02
1.07000000000E+09,-8.78024571147E+01
1.07500000000E+09,-8.59464911769E+01
1.08000000000E+09,-8.18898116594E+01
1.08500000000E+09,-9.36979954692E+01
1.09000000000E+09,-9.34066482964E+01
1.09500000000E+09,-8.87140767277E+01
1.10000000000E+09,-8.46263129741E+01
1.10500000000E+09,-9.25560278388E+01
1.11000000000E+09,-8.65921117807E+01
1.11500000000E+09,-8.45979676499E+01
1.12000000000E+09,-9.18446085316E+01
1.12500000000E+09,-8.87214255812E+01
1.13000000000E+09,-1.07704545723E+02
1.13500000000E+09,-9.02929527291E+01
1.14000000000E+09,-8.58800889450E+01
1.14500000000E+09,-8.56990486688E+01
1.15000000000E+09,-9.58994210985E+01
1.15500000000E+09,-9.25293977024E+01
1.16000000000E+09,-8.93462223814E+01
1.16500000000E+09,-9.62314733735E+01
1.17000000000E+09,-1.04523221408E+02
1.17500000000E+09,-8.81508877668E+01
1.18000000000E+09,-9.49977501901E+01
1.18500000000E+09,-8.42602282710E+01
1.19000000000E+09,-8.20232673940E+01
1.19500000000E+09,-8.45080527549E+01
1.20000000000E+09,-8.63428549211E+01
1.20500000000E+09,-8.23870824032E+01
1.21000000000E+09,-8.38920849844E+01
1.21500000000E+09,-8.55494063183E+01
1.22000000000E+09,-1.03684951548E+02
1.22500000000E+09,-9.45081976384E+01
1.23000000000E+09,-8.23660969739E+01
1.23500000000E+09,-8.43881440171E+01
1.24000000000E+09,-8.16190029015E+01
1.24500000000E+09,-8.25684404664E+01
1.25000000000E+09,-8.56551747763E+01
1.25500000000E+09,-8.25112579714E+01
1.26000000000E+09,-8.47631429286E+01
1.26500000000E+09,-8.28111228412E+01
1.27000000000E+09,-9.74125177798E+01
1.27500000000E+09,-8.52973229234E+01
1.28000000000E+09,-8.74173866963E+01
1.28500000000E+09,-8.05362434426E+01
1.29000000000E+09,-8.11494224209E+01
1.29500000000E+09,-8.44175704468E+01
1.30000000000E+09,-8.19328148563E+01
1.30500000000E+09,-8.96527962389E+01
1.31000000000E+09,-8.04432551848E+01
1.31500000000E+09,-7.97097458811E+01
1.32000000000E+09,-8.29127182471E+01
1.32500000000E+09,-7.73034211954E+01
1.33000000000E+09,-7.61992781068E+01
1.33500000000E+09,-7.86827565339E+01
1.34000000000E+09,-7.70905574630E+01
1.34500000000E+09,-7.60344514304E+01
1.35000000000E+09,-7.78252222865E+01
1.35500000000E+09,-7.89224389407E+01
1.36000000000E+09,-7.84821436997E+01
1.36500000000E+09,-7.42823382724E+01
1.37000000000E+09,-7.17319043426E+01
1.37500000000E+09,-6.97394653825E+01
1.38000000000E+09,-7.24746443343E+01
1.38500000000E+09,-7.07533725146E+01
1.39000000000E+09,-7.07637091195E+01
1.39500000000E+09,-7.10715694548E+01
1.40000000000E+09,-7.33292602907E+01
1.40500000000E+09,-6.91761869505E+01
1.41000000000E+09,-6.76249655273E+01
1.41500000000E+09,-6.74300812157E+01
1.42000000000E+09,-6.66845704424E+01
1.42500000000E+09,-6.57888419544E+01
1.43000000000E+09,-6.60670651651E+01
1.43500000000E+09,-6.58807175646E+01
1.44000000000E+09,-6.44118670539E+01
1.44500000000E+09,-6.76225120395E+01
1.45000000000E+09,-6.23604135324E+01
1.45500000000E+09,-5.89775123227E+01
1.46000000000E+09,-5.66912133743E+01
1.46500000000E+09,-5.58372465039E+01
1.47000000000E+09,-5.56992999703E+01
1.47500000000E+09,-5.63372869680E+01
1.48000000000E+09,-5.66758523332E+01
1.48500000000E+09,-5.59997402059E+01
1.49000000000E+09,-5.39860724991E+01
1.49500000000E+09,-5.26971659440E+01
1.50000000000E+09,-5.03055820722E+01
1.50500000000E+09,-4.82996878214E+01
1.51000000000E+09,-4.80270063499E+01
1.51500000000E+09,-4.90056390630E+01
1.52000000000E+09,-4.94133571161E+01
1.52500000000E+09,-5.04498668301E+01
1.53000000000E+09,-5.16469402342E+01
1.53500000000E+09,-5.15675505554E+01
1.54000000000E+09,-5.32362842509E+01
1.54500000000E+09,-5.50760819153E+01
