! CMT, C1220, 16058040, 17.2.0/1
! Date: 25/07/2018 15:05:08
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-8.76265524097E+01
1.00500000000E+09,-9.55829782025E+01
1.01000000000E+09,-9.14299713773E+01
1.01500000000E+09,-9.01307228716E+01
1.02000000000E+09,-8.63057592381E+01
1.02500000000E+09,-8.36322068069E+01
1.03000000000E+09,-9.11427021051E+01
1.03500000000E+09,-9.12960733723E+01
1.04000000000E+09,-1.03459076727E+02
1.04500000000E+09,-9.23094757746E+01
1.05000000000E+09,-8.80403816900E+01
1.05500000000E+09,-8.87433208669E+01
1.06000000000E+09,-9.58933594977E+01
1.06500000000E+09,-9.89884946148E+01
1.07000000000E+09,-8.94368987521E+01
1.07500000000E+09,-1.06604406905E+02
1.08000000000E+09,-8.72088017297E+01
1.08500000000E+09,-8.87939497172E+01
1.09000000000E+09,-8.62125553496E+01
1.09500000000E+09,-9.31362481879E+01
1.10000000000E+09,-1.05778527643E+02
1.10500000000E+09,-9.24781011345E+01
1.11000000000E+09,-8.59934461625E+01
1.11500000000E+09,-9.60488982296E+01
1.12000000000E+09,-9.08150570666E+01
1.12500000000E+09,-9.07314003195E+01
1.13000000000E+09,-9.28309847568E+01
1.13500000000E+09,-9.60883504937E+01
1.14000000000E+09,-9.40083260050E+01
1.14500000000E+09,-8.63619761839E+01
1.15000000000E+09,-9.18923162405E+01
1.15500000000E+09,-8.27093966089E+01
1.16000000000E+09,-8.93894242302E+01
1.16500000000E+09,-8.44855795268E+01
1.17000000000E+09,-8.61286017701E+01
1.17500000000E+09,-8.47910007048E+01
1.18000000000E+09,-8.59187494112E+01
1.18500000000E+09,-8.91021403085E+01
1.19000000000E+09,-9.01319918403E+01
1.19500000000E+09,-9.00105403475E+01
1.20000000000E+09,-8.12241878547E+01
1.20500000000E+09,-8.37653622132E+01
1.21000000000E+09,-8.32292779487E+01
1.21500000000E+09,-8.56654681906E+01
1.22000000000E+09,-8.38170991503E+01
1.22500000000E+09,-8.83879593323E+01
1.23000000000E+09,-8.53921914886E+01
1.23500000000E+09,-8.29437618882E+01
1.24000000000E+09,-8.14509780795E+01
1.24500000000E+09,-7.84745809955E+01
1.25000000000E+09,-7.93087339496E+01
1.25500000000E+09,-8.18229417826E+01
1.26000000000E+09,-8.12639891496E+01
1.26500000000E+09,-8.10349502014E+01
1.27000000000E+09,-7.96962289585E+01
1.27500000000E+09,-8.50494335981E+01
1.28000000000E+09,-7.93507092966E+01
1.28500000000E+09,-7.69737554556E+01
1.29000000000E+09,-7.72299027085E+01
1.29500000000E+09,-7.81936705019E+01
1.30000000000E+09,-7.74917762869E+01
1.30500000000E+09,-7.76393216790E+01
1.31000000000E+09,-7.44102850857E+01
1.31500000000E+09,-7.40823900914E+01
1.32000000000E+09,-7.51716428814E+01
1.32500000000E+09,-7.21356789779E+01
1.33000000000E+09,-7.17005531134E+01
1.33500000000E+09,-7.09502819752E+01
1.34000000000E+09,-7.09622242542E+01
1.34500000000E+09,-7.01802127150E+01
1.35000000000E+09,-7.31567233975E+01
1.35500000000E+09,-7.23239694320E+01
1.36000000000E+09,-7.16069559259E+01
1.36500000000E+09,-6.94892777205E+01
1.37000000000E+09,-6.74408348798E+01
1.37500000000E+09,-6.65883167653E+01
1.38000000000E+09,-6.73440964047E+01
1.38500000000E+09,-6.61841525828E+01
1.39000000000E+09,-6.76393117582E+01
1.39500000000E+09,-6.84011489731E+01
1.40000000000E+09,-6.55032009893E+01
1.40500000000E+09,-6.44930025633E+01
1.41000000000E+09,-6.35873275268E+01
1.41500000000E+09,-6.31331525556E+01
1.42000000000E+09,-6.29173602683E+01
1.42500000000E+09,-6.32101230563E+01
1.43000000000E+09,-6.41103433773E+01
1.43500000000E+09,-6.28155810235E+01
1.44000000000E+09,-6.06175222749E+01
1.44500000000E+09,-6.13671482325E+01
1.45000000000E+09,-5.87795797720E+01
1.45500000000E+09,-5.70765833441E+01
1.46000000000E+09,-5.51602962737E+01
1.46500000000E+09,-5.46440684480E+01
1.47000000000E+09,-5.44553034830E+01
1.47500000000E+09,-5.43523245167E+01
1.48000000000E+09,-5.39784145800E+01
1.48500000000E+09,-5.32269025210E+01
1.49000000000E+09,-5.10392462434E+01
1.49500000000E+09,-4.96282169053E+01
1.50000000000E+09,-4.77295652588E+01
1.50500000000E+09,-4.63686244314E+01
1.51000000000E+09,-4.65727604431E+01
1.51500000000E+09,-4.73347624890E+01
1.52000000000E+09,-4.62419322179E+01
1.52500000000E+09,-4.65335959926E+01
1.53000000000E+09,-4.74491672644E+01
1.53500000000E+09,-4.84218959489E+01
1.54000000000E+09,-5.24075734049E+01
1.54500000000E+09,-5.27010076683E+01
1.55000000000E+09,-5.33297315984E+01
1.55500000000E+09,-5.36265354341E+01
1.56000000000E+09,-5.45428166546E+01
1.56500000000E+09,-5.39821925743E+01
1.57000000000E+09,-5.44906948775E+01
1.57500000000E+09,-5.46822609749E+01
1.58000000000E+09,-5.55337997480E+01
1.58500000000E+09,-5.67322870124E+01
1.59000000000E+09,-5.68751713283E+01
1.59500000000E+09,-5.80041140026E+01
1.60000000000E+09,-5.78004625314E+01
1.60500000000E+09,-5.83371063878E+01
1.61000000000E+09,-5.95891881208E+01
1.61500000000E+09,-6.04328591335E+01
1.62000000000E+09,-5.96105950892E+01
1.62500000000E+09,-5.87365565198E+01
1.63000000000E+09,-5.86007588844E+01
1.63500000000E+09,-5.90049014174E+01
1.64000000000E+09,-6.02436450488E+01
1.64500000000E+09,-6.11964638625E+01
1.65000000000E+09,-6.20959899498E+01
1.65500000000E+09,-6.21753810304E+01
1.66000000000E+09,-6.18845048837E+01
1.66500000000E+09,-6.46448177579E+01
1.67000000000E+09,-6.52951754615E+01
1.67500000000E+09,-6.39835704367E+01
1.68000000000E+09,-6.39600582523E+01
1.68500000000E+09,-6.39107448386E+01
1.69000000000E+09,-6.43988345405E+01
1.69500000000E+09,-6.52278306842E+01
1.70000000000E+09,-6.56813303090E+01
1.70500000000E+09,-6.59621237380E+01
1.71000000000E+09,-6.51036820570E+01
1.71500000000E+09,-6.60438463581E+01
1.72000000000E+09,-6.66801812068E+01
1.72500000000E+09,-6.90722227855E+01
1.73000000000E+09,-7.00432331476E+01
1.73500000000E+09,-6.98606440936E+01
1.74000000000E+09,-7.06398993134E+01
1.74500000000E+09,-6.83199228919E+01
1.75000000000E+09,-6.87769276096E+01
1.75500000000E+09,-6.85293438469E+01
1.76000000000E+09,-6.96546541535E+01
1.76500000000E+09,-6.94455101679E+01
1.77000000000E+09,-7.01779576111E+01
1.77500000000E+09,-6.98701746050E+01
1.78000000000E+09,-6.90588792635E+01
1.78500000000E+09,-6.98676001646E+01
1.79000000000E+09,-7.02265248367E+01
1.79500000000E+09,-7.18283911216E+01
1.80000000000E+09,-6.91362512134E+01
1.80500000000E+09,-7.02881739143E+01
1.81000000000E+09,-6.87876805720E+01
1.81500000000E+09,-6.97322109093E+01
1.82000000000E+09,-6.81962839426E+01
1.82500000000E+09,-7.02883561129E+01
1.83000000000E+09,-7.30266052919E+01
1.83500000000E+09,-7.24715171371E+01
1.84000000000E+09,-7.33418078814E+01
1.84500000000E+09,-7.09750272000E+01
1.85000000000E+09,-6.95142298871E+01
1.85500000000E+09,-7.12594546530E+01
1.86000000000E+09,-7.30983243878E+01
1.86500000000E+09,-7.49727856909E+01
1.87000000000E+09,-7.59024807215E+01
1.87500000000E+09,-7.32361162450E+01
1.88000000000E+09,-7.37278975870E+01
1.88500000000E+09,-7.34901373432E+01
1.89000000000E+09,-7.38332173080E+01
1.89500000000E+09,-7.36148047029E+01
1.90000000000E+09,-7.38990104258E+01
1.90500000000E+09,-7.35400218976E+01
1.91000000000E+09,-7.40335882740E+01
1.91500000000E+09,-7.22812325694E+01
1.92000000000E+09,-7.31170793038E+01
1.92500000000E+09,-7.63538198278E+01
1.93000000000E+09,-7.75751283553E+01
1.93500000000E+09,-7.66877363237E+01
1.94000000000E+09,-7.48780602540E+01
1.94500000000E+09,-7.28533016206E+01
1.95000000000E+09,-7.26939233873E+01
1.95500000000E+09,-7.30356651148E+01
1.96000000000E+09,-7.19478096456E+01
1.96500000000E+09,-7.40874380891E+01
1.97000000000E+09,-7.22146790091E+01
1.97500000000E+09,-7.31875337104E+01
1.98000000000E+09,-7.18842344595E+01
1.98500000000E+09,-7.12293164916E+01
1.99000000000E+09,-7.32197238298E+01
1.99500000000E+09,-7.48486215769E+01
2.00000000000E+09,-7.41671499706E+01
