! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 14:38:09
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-8.42379698241E+01
1.00500000000E+09,-9.77536895725E+01
1.01000000000E+09,-9.59075109448E+01
1.01500000000E+09,-9.22101880886E+01
1.02000000000E+09,-8.69139498762E+01
1.02500000000E+09,-8.64033306101E+01
1.03000000000E+09,-8.87099815184E+01
1.03500000000E+09,-9.60456686911E+01
1.04000000000E+09,-9.96982420114E+01
1.04500000000E+09,-9.34581338605E+01
1.05000000000E+09,-1.04074186706E+02
1.05500000000E+09,-1.04028532913E+02
1.06000000000E+09,-9.41803769859E+01
1.06500000000E+09,-9.58486614183E+01
1.07000000000E+09,-9.22462522393E+01
1.07500000000E+09,-8.99342434802E+01
1.08000000000E+09,-8.93172534001E+01
1.08500000000E+09,-8.37556613829E+01
1.09000000000E+09,-9.10625604339E+01
1.09500000000E+09,-9.03807837317E+01
1.10000000000E+09,-9.34343770549E+01
1.10500000000E+09,-8.71755912878E+01
1.11000000000E+09,-8.34903053222E+01
1.11500000000E+09,-9.17152127256E+01
1.12000000000E+09,-1.06439738279E+02
1.12500000000E+09,-8.60072635895E+01
1.13000000000E+09,-8.26939577109E+01
1.13500000000E+09,-9.91402432467E+01
1.14000000000E+09,-8.17367851242E+01
1.14500000000E+09,-8.23409158911E+01
1.15000000000E+09,-9.78865206639E+01
1.15500000000E+09,-8.65648856055E+01
1.16000000000E+09,-8.46446381289E+01
1.16500000000E+09,-8.66191453015E+01
1.17000000000E+09,-8.77614357510E+01
1.17500000000E+09,-9.53504677364E+01
1.18000000000E+09,-8.79208575146E+01
1.18500000000E+09,-8.78199995898E+01
1.19000000000E+09,-8.25266881939E+01
1.19500000000E+09,-8.40802436732E+01
1.20000000000E+09,-8.07178336590E+01
1.20500000000E+09,-7.63332864436E+01
1.21000000000E+09,-8.35131663373E+01
1.21500000000E+09,-9.16159960777E+01
1.22000000000E+09,-8.71375143239E+01
1.22500000000E+09,-8.52082334721E+01
1.23000000000E+09,-8.43594704164E+01
1.23500000000E+09,-9.00133875320E+01
1.24000000000E+09,-9.56838579158E+01
1.24500000000E+09,-8.66756942453E+01
1.25000000000E+09,-9.13148926317E+01
1.25500000000E+09,-9.64297032929E+01
1.26000000000E+09,-9.04623730180E+01
1.26500000000E+09,-8.55932690409E+01
1.27000000000E+09,-8.34227966481E+01
1.27500000000E+09,-8.12623663715E+01
1.28000000000E+09,-8.35425402115E+01
1.28500000000E+09,-8.91615304725E+01
1.29000000000E+09,-8.35159949562E+01
1.29500000000E+09,-8.53782392015E+01
1.30000000000E+09,-8.55858094658E+01
1.30500000000E+09,-8.14249117882E+01
1.31000000000E+09,-7.83145243109E+01
1.31500000000E+09,-7.83422453196E+01
1.32000000000E+09,-7.93494524475E+01
1.32500000000E+09,-7.85739434672E+01
1.33000000000E+09,-7.72686002698E+01
1.33500000000E+09,-7.61077183162E+01
1.34000000000E+09,-7.73010704640E+01
1.34500000000E+09,-7.38761772525E+01
1.35000000000E+09,-7.49449782236E+01
1.35500000000E+09,-7.32737215911E+01
1.36000000000E+09,-7.32116300656E+01
1.36500000000E+09,-7.56156902810E+01
1.37000000000E+09,-7.50305669361E+01
1.37500000000E+09,-7.64771476759E+01
1.38000000000E+09,-7.27680415478E+01
1.38500000000E+09,-7.47959395899E+01
1.39000000000E+09,-7.30295034292E+01
1.39500000000E+09,-7.70918205362E+01
1.40000000000E+09,-7.76577892788E+01
1.40500000000E+09,-7.34527651471E+01
1.41000000000E+09,-6.96096759266E+01
1.41500000000E+09,-7.00312796465E+01
1.42000000000E+09,-6.98541450678E+01
1.42500000000E+09,-6.82455724392E+01
1.43000000000E+09,-6.79894649796E+01
1.43500000000E+09,-6.63335262537E+01
1.44000000000E+09,-6.57284548984E+01
1.44500000000E+09,-6.48236128437E+01
1.45000000000E+09,-6.14092662695E+01
1.45500000000E+09,-6.01704492862E+01
1.46000000000E+09,-5.80264294717E+01
1.46500000000E+09,-5.80447607032E+01
1.47000000000E+09,-5.74882809159E+01
1.47500000000E+09,-5.64796929523E+01
1.48000000000E+09,-5.79186277178E+01
1.48500000000E+09,-5.97692888456E+01
1.49000000000E+09,-5.56966915016E+01
1.49500000000E+09,-5.38252036971E+01
1.50000000000E+09,-5.44850911818E+01
1.50500000000E+09,-5.27226770835E+01
1.51000000000E+09,-5.21498835057E+01
1.51500000000E+09,-5.48156964607E+01
1.52000000000E+09,-5.22328336218E+01
1.52500000000E+09,-5.22086168218E+01
1.53000000000E+09,-5.25873503730E+01
1.53500000000E+09,-5.13357419974E+01
1.54000000000E+09,-5.17848177150E+01
1.54500000000E+09,-5.33028531843E+01
1.55000000000E+09,-5.52176820697E+01
1.55500000000E+09,-5.49325005165E+01
1.56000000000E+09,-5.56565241235E+01
1.56500000000E+09,-5.81509021272E+01
1.57000000000E+09,-5.76043226189E+01
1.57500000000E+09,-5.90039564183E+01
1.58000000000E+09,-6.06609093672E+01
1.58500000000E+09,-5.90391317095E+01
1.59000000000E+09,-5.98819202889E+01
1.59500000000E+09,-6.31974669529E+01
1.60000000000E+09,-6.61164141231E+01
1.60500000000E+09,-6.49086309920E+01
1.61000000000E+09,-6.70232697715E+01
1.61500000000E+09,-6.35989384668E+01
1.62000000000E+09,-6.49398805223E+01
1.62500000000E+09,-6.56598301854E+01
1.63000000000E+09,-6.74749023561E+01
1.63500000000E+09,-6.94157722345E+01
1.64000000000E+09,-6.99415246112E+01
1.64500000000E+09,-7.12510865790E+01
1.65000000000E+09,-6.97368790145E+01
1.65500000000E+09,-7.12817205000E+01
1.66000000000E+09,-7.19121849223E+01
1.66500000000E+09,-7.24451358290E+01
1.67000000000E+09,-7.26424130572E+01
1.67500000000E+09,-7.33047124321E+01
1.68000000000E+09,-7.71446646040E+01
1.68500000000E+09,-7.37824305967E+01
1.69000000000E+09,-7.35870793687E+01
1.69500000000E+09,-7.78978800687E+01
1.70000000000E+09,-7.54393472464E+01
1.70500000000E+09,-7.43993270136E+01
1.71000000000E+09,-7.44329233866E+01
1.71500000000E+09,-7.54599156938E+01
1.72000000000E+09,-7.52932227496E+01
1.72500000000E+09,-7.50691838982E+01
1.73000000000E+09,-7.73508030309E+01
1.73500000000E+09,-7.83632255739E+01
1.74000000000E+09,-7.70799071514E+01
1.74500000000E+09,-7.76362759471E+01
1.75000000000E+09,-7.89090379460E+01
1.75500000000E+09,-7.88907372648E+01
1.76000000000E+09,-8.64356933659E+01
1.76500000000E+09,-8.10612191288E+01
1.77000000000E+09,-8.02844286759E+01
1.77500000000E+09,-8.34953897778E+01
1.78000000000E+09,-8.80320317948E+01
1.78500000000E+09,-8.14210349203E+01
1.79000000000E+09,-8.20452631772E+01
1.79500000000E+09,-9.16471989265E+01
1.80000000000E+09,-8.96168317748E+01
1.80500000000E+09,-7.82842677068E+01
1.81000000000E+09,-7.41428729415E+01
1.81500000000E+09,-7.26247965484E+01
1.82000000000E+09,-8.00783861814E+01
1.82500000000E+09,-6.89127716583E+01
1.83000000000E+09,-7.98106576240E+01
1.83500000000E+09,-8.40188428015E+01
1.84000000000E+09,-9.02963567545E+01
1.84500000000E+09,-8.02888605332E+01
1.85000000000E+09,-7.83498158925E+01
1.85500000000E+09,-8.30827745795E+01
1.86000000000E+09,-7.95001232823E+01
1.86500000000E+09,-7.54467233885E+01
1.87000000000E+09,-8.31314254142E+01
1.87500000000E+09,-7.52138891902E+01
1.88000000000E+09,-8.08747875857E+01
1.88500000000E+09,-7.96726275217E+01
1.89000000000E+09,-7.96926432541E+01
1.89500000000E+09,-8.32206152173E+01
1.90000000000E+09,-8.00153955617E+01
1.90500000000E+09,-8.06174745986E+01
1.91000000000E+09,-7.87036629832E+01
1.91500000000E+09,-7.73200170575E+01
1.92000000000E+09,-7.76721958427E+01
1.92500000000E+09,-8.31976547124E+01
1.93000000000E+09,-8.21109927124E+01
1.93500000000E+09,-8.10104730322E+01
1.94000000000E+09,-7.94788676966E+01
1.94500000000E+09,-8.21493336231E+01
1.95000000000E+09,-8.49856010708E+01
1.95500000000E+09,-8.84843934274E+01
1.96000000000E+09,-7.90417256046E+01
1.96500000000E+09,-8.51746836020E+01
1.97000000000E+09,-8.34413145971E+01
1.97500000000E+09,-8.03311918889E+01
1.98000000000E+09,-8.07646631581E+01
1.98500000000E+09,-8.36676959806E+01
1.99000000000E+09,-7.87355726473E+01
1.99500000000E+09,-7.87688544607E+01
2.00000000000E+09,-7.95027083735E+01
