! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 14:38:22
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-8.40898436371E+01
1.00500000000E+09,-8.75534040596E+01
1.01000000000E+09,-8.56460206306E+01
1.01500000000E+09,-8.67278559460E+01
1.02000000000E+09,-8.61583245688E+01
1.02500000000E+09,-8.25575647456E+01
1.03000000000E+09,-8.88496953354E+01
1.03500000000E+09,-8.93045880743E+01
1.04000000000E+09,-8.99903657607E+01
1.04500000000E+09,-8.71827093628E+01
1.05000000000E+09,-8.63439884604E+01
1.05500000000E+09,-8.53999559880E+01
1.06000000000E+09,-9.04054246108E+01
1.06500000000E+09,-8.93533963074E+01
1.07000000000E+09,-9.28871158933E+01
1.07500000000E+09,-8.62732636471E+01
1.08000000000E+09,-8.86706152661E+01
1.08500000000E+09,-8.40949115898E+01
1.09000000000E+09,-9.42788813454E+01
1.09500000000E+09,-8.74891316785E+01
1.10000000000E+09,-8.55757707916E+01
1.10500000000E+09,-8.58891033462E+01
1.11000000000E+09,-9.22035990612E+01
1.11500000000E+09,-8.53436036979E+01
1.12000000000E+09,-8.79324020672E+01
1.12500000000E+09,-9.40295794644E+01
1.13000000000E+09,-1.02197644715E+02
1.13500000000E+09,-9.21314032933E+01
1.14000000000E+09,-9.83960264984E+01
1.14500000000E+09,-8.53819199216E+01
1.15000000000E+09,-8.61806364826E+01
1.15500000000E+09,-9.26749033317E+01
1.16000000000E+09,-8.76157292094E+01
1.16500000000E+09,-1.04952744391E+02
1.17000000000E+09,-8.91597456551E+01
1.17500000000E+09,-8.91608455859E+01
1.18000000000E+09,-1.10397844189E+02
1.18500000000E+09,-8.68876969521E+01
1.19000000000E+09,-8.24987741763E+01
1.19500000000E+09,-8.17735779988E+01
1.20000000000E+09,-8.15085396696E+01
1.20500000000E+09,-8.02559753847E+01
1.21000000000E+09,-8.44119585616E+01
1.21500000000E+09,-9.89052967537E+01
1.22000000000E+09,-8.57626688915E+01
1.22500000000E+09,-8.32240228487E+01
