! CMT, C1220, 16058040, 17.2.0/1
! Date: 25/07/2018 13:25:37
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-1.00978847875E+02
1.00500000000E+09,-8.47920114872E+01
1.01000000000E+09,-9.25953056916E+01
1.01500000000E+09,-8.84400144608E+01
1.02000000000E+09,-9.30396143645E+01
1.02500000000E+09,-1.02974024325E+02
1.03000000000E+09,-9.84283504615E+01
1.03500000000E+09,-8.83450778825E+01
1.04000000000E+09,-9.72366102373E+01
1.04500000000E+09,-8.75465953311E+01
1.05000000000E+09,-8.64397840942E+01
1.05500000000E+09,-8.65853513812E+01
1.06000000000E+09,-9.31742583799E+01
1.06500000000E+09,-9.31126971852E+01
1.07000000000E+09,-8.99098150605E+01
1.07500000000E+09,-8.76227732281E+01
1.08000000000E+09,-8.72321982270E+01
1.08500000000E+09,-8.89348884244E+01
1.09000000000E+09,-8.86404703890E+01
1.09500000000E+09,-9.15650470203E+01
1.10000000000E+09,-8.92521008657E+01
1.10500000000E+09,-8.27219988814E+01
1.11000000000E+09,-8.51842857189E+01
1.11500000000E+09,-8.31087130839E+01
1.12000000000E+09,-8.38760974543E+01
1.12500000000E+09,-8.98469578183E+01
1.13000000000E+09,-9.77191895007E+01
1.13500000000E+09,-9.04560096873E+01
1.14000000000E+09,-9.34247834192E+01
1.14500000000E+09,-8.57898828674E+01
1.15000000000E+09,-8.36275040050E+01
1.15500000000E+09,-8.28434595362E+01
1.16000000000E+09,-8.67065580889E+01
1.16500000000E+09,-8.69717011673E+01
1.17000000000E+09,-8.73807259553E+01
1.17500000000E+09,-8.42470123711E+01
1.18000000000E+09,-8.20901295703E+01
1.18500000000E+09,-8.31477990511E+01
1.19000000000E+09,-8.43529588375E+01
1.19500000000E+09,-8.49957732943E+01
1.20000000000E+09,-7.86427962330E+01
1.20500000000E+09,-8.22622334803E+01
1.21000000000E+09,-8.01228673355E+01
1.21500000000E+09,-8.09045359043E+01
1.22000000000E+09,-8.22416624220E+01
1.22500000000E+09,-8.14451996190E+01
1.23000000000E+09,-8.48178570150E+01
1.23500000000E+09,-8.86355636707E+01
1.24000000000E+09,-8.11491048518E+01
1.24500000000E+09,-8.10717611675E+01
1.25000000000E+09,-8.00857327329E+01
1.25500000000E+09,-8.07857489373E+01
1.26000000000E+09,-8.48517342123E+01
1.26500000000E+09,-8.14304338050E+01
1.27000000000E+09,-7.93192419160E+01
1.27500000000E+09,-7.84128267636E+01
1.28000000000E+09,-8.16936746862E+01
1.28500000000E+09,-8.31304601201E+01
1.29000000000E+09,-7.95877854081E+01
1.29500000000E+09,-8.15467706039E+01
1.30000000000E+09,-8.24227592096E+01
1.30500000000E+09,-8.26981249116E+01
1.31000000000E+09,-7.64664717745E+01
1.31500000000E+09,-7.83738649458E+01
1.32000000000E+09,-8.16356005497E+01
1.32500000000E+09,-8.03165562834E+01
1.33000000000E+09,-8.57380475862E+01
1.33500000000E+09,-7.95156277086E+01
1.34000000000E+09,-7.99625057972E+01
1.34500000000E+09,-8.14550912704E+01
1.35000000000E+09,-8.03713529692E+01
1.35500000000E+09,-7.92187694126E+01
1.36000000000E+09,-8.03727412198E+01
1.36500000000E+09,-9.36920090809E+01
1.37000000000E+09,-8.09033247898E+01
1.37500000000E+09,-7.51726740242E+01
1.38000000000E+09,-8.02424677039E+01
1.38500000000E+09,-8.18973906547E+01
1.39000000000E+09,-8.48498027258E+01
1.39500000000E+09,-8.61328181016E+01
1.40000000000E+09,-7.59175503207E+01
1.40500000000E+09,-7.40600630687E+01
1.41000000000E+09,-7.07616337855E+01
1.41500000000E+09,-6.85041318374E+01
1.42000000000E+09,-7.10420182043E+01
1.42500000000E+09,-7.03451648275E+01
1.43000000000E+09,-6.98414751549E+01
1.43500000000E+09,-7.08110084163E+01
1.44000000000E+09,-6.96579499102E+01
1.44500000000E+09,-7.02073951726E+01
1.45000000000E+09,-6.77255531629E+01
1.45500000000E+09,-6.39777673645E+01
1.46000000000E+09,-6.18628050402E+01
1.46500000000E+09,-5.97233244384E+01
1.47000000000E+09,-5.95126311403E+01
1.47500000000E+09,-6.15825689359E+01
1.48000000000E+09,-6.04018228517E+01
1.48500000000E+09,-5.98309782934E+01
1.49000000000E+09,-5.94116421311E+01
1.49500000000E+09,-5.53214614890E+01
1.50000000000E+09,-5.50881904100E+01
1.50500000000E+09,-5.21527707490E+01
1.51000000000E+09,-5.19400604574E+01
1.51500000000E+09,-5.41892071766E+01
1.52000000000E+09,-5.23078997587E+01
1.52500000000E+09,-5.04107188206E+01
1.53000000000E+09,-4.99553113912E+01
1.53500000000E+09,-4.92598057836E+01
1.54000000000E+09,-4.90797666719E+01
1.54500000000E+09,-4.95560655212E+01
1.55000000000E+09,-5.06097723782E+01
1.55500000000E+09,-5.10041474027E+01
1.56000000000E+09,-5.25283864144E+01
1.56500000000E+09,-5.64861954217E+01
1.57000000000E+09,-5.51353804683E+01
1.57500000000E+09,-5.42551828201E+01
1.58000000000E+09,-5.41352809990E+01
1.58500000000E+09,-5.55822542114E+01
1.59000000000E+09,-5.65459554391E+01
1.59500000000E+09,-5.66331866277E+01
1.60000000000E+09,-5.85620880117E+01
1.60500000000E+09,-5.90909431841E+01
1.61000000000E+09,-5.78765826705E+01
1.61500000000E+09,-5.82009789242E+01
1.62000000000E+09,-5.83185643180E+01
1.62500000000E+09,-6.00994440855E+01
1.63000000000E+09,-6.20557018422E+01
1.63500000000E+09,-6.10058586391E+01
1.64000000000E+09,-6.22844503658E+01
1.64500000000E+09,-6.35070559909E+01
1.65000000000E+09,-6.44101010318E+01
1.65500000000E+09,-6.39549576055E+01
1.66000000000E+09,-6.50002396626E+01
1.66500000000E+09,-6.43154162521E+01
1.67000000000E+09,-6.46676966730E+01
1.67500000000E+09,-6.82055687434E+01
1.68000000000E+09,-6.90463127917E+01
1.68500000000E+09,-6.85496355513E+01
1.69000000000E+09,-6.89462506618E+01
