! CMT, C1220, 16058040, 17.2.0/1
! Date: 25/07/2018 13:18:04
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-9.00155541829E+01
1.00500000000E+09,-9.86453703987E+01
1.01000000000E+09,-8.46689050321E+01
1.01500000000E+09,-9.14285230641E+01
1.02000000000E+09,-9.05568384406E+01
1.02500000000E+09,-8.68781908918E+01
1.03000000000E+09,-8.60609684228E+01
1.03500000000E+09,-8.96047975821E+01
1.04000000000E+09,-8.41426779595E+01
1.04500000000E+09,-9.68636550482E+01
1.05000000000E+09,-8.95705777069E+01
1.05500000000E+09,-9.43337603355E+01
1.06000000000E+09,-9.78180308008E+01
1.06500000000E+09,-9.05188132657E+01
1.07000000000E+09,-9.62336121086E+01
1.07500000000E+09,-8.37523493753E+01
1.08000000000E+09,-9.29323382564E+01
1.08500000000E+09,-8.53804909989E+01
1.09000000000E+09,-8.60525520778E+01
1.09500000000E+09,-8.70443504834E+01
1.10000000000E+09,-8.97954582988E+01
1.10500000000E+09,-8.65828020760E+01
1.11000000000E+09,-8.95086057147E+01
1.11500000000E+09,-8.68665109285E+01
1.12000000000E+09,-8.69262923019E+01
1.12500000000E+09,-1.00163247329E+02
1.13000000000E+09,-8.04373240803E+01
1.13500000000E+09,-8.50065161367E+01
1.14000000000E+09,-8.79230878406E+01
1.14500000000E+09,-8.28799825521E+01
1.15000000000E+09,-9.00960991676E+01
1.15500000000E+09,-8.79319404533E+01
1.16000000000E+09,-8.66443908272E+01
1.16500000000E+09,-8.73331286998E+01
1.17000000000E+09,-8.99386056383E+01
1.17500000000E+09,-8.37480817921E+01
1.18000000000E+09,-8.64857384373E+01
1.18500000000E+09,-8.98307240399E+01
1.19000000000E+09,-8.57983675704E+01
1.19500000000E+09,-8.98044934911E+01
1.20000000000E+09,-7.88567235614E+01
1.20500000000E+09,-7.93429639652E+01
1.21000000000E+09,-8.20386793112E+01
1.21500000000E+09,-8.66867802001E+01
1.22000000000E+09,-9.04569033243E+01
1.22500000000E+09,-9.36425463318E+01
1.23000000000E+09,-8.75899802565E+01
1.23500000000E+09,-8.09697589747E+01
1.24000000000E+09,-7.93468492834E+01
1.24500000000E+09,-8.32171324337E+01
1.25000000000E+09,-7.83819757382E+01
1.25500000000E+09,-7.91102521525E+01
1.26000000000E+09,-7.76586309443E+01
1.26500000000E+09,-8.18901879412E+01
1.27000000000E+09,-8.72968680403E+01
1.27500000000E+09,-7.68723787577E+01
1.28000000000E+09,-8.71741508342E+01
1.28500000000E+09,-7.93531407931E+01
1.29000000000E+09,-8.09188826064E+01
1.29500000000E+09,-7.96221869203E+01
1.30000000000E+09,-8.21125578263E+01
1.30500000000E+09,-8.10581018104E+01
1.31000000000E+09,-7.77495871783E+01
1.31500000000E+09,-7.80566801841E+01
1.32000000000E+09,-8.30802782861E+01
1.32500000000E+09,-7.82277787013E+01
1.33000000000E+09,-8.13707601907E+01
1.33500000000E+09,-7.88106274789E+01
1.34000000000E+09,-7.80150443962E+01
1.34500000000E+09,-7.98910901409E+01
1.35000000000E+09,-7.52041528038E+01
1.35500000000E+09,-7.48630296380E+01
1.36000000000E+09,-7.77218774830E+01
1.36500000000E+09,-7.42254095292E+01
1.37000000000E+09,-7.06658267801E+01
1.37500000000E+09,-7.03341429634E+01
1.38000000000E+09,-7.10086270678E+01
1.38500000000E+09,-7.15344983925E+01
1.39000000000E+09,-6.97782018549E+01
1.39500000000E+09,-7.03869317585E+01
1.40000000000E+09,-6.78532668104E+01
1.40500000000E+09,-6.70132321247E+01
1.41000000000E+09,-6.48423903308E+01
1.41500000000E+09,-6.30844356143E+01
1.42000000000E+09,-6.47314018918E+01
1.42500000000E+09,-6.36064600937E+01
1.43000000000E+09,-6.22987588645E+01
1.43500000000E+09,-6.23281979036E+01
1.44000000000E+09,-6.20179876661E+01
1.44500000000E+09,-6.11449924632E+01
1.45000000000E+09,-6.25875114163E+01
1.45500000000E+09,-6.06368249689E+01
1.46000000000E+09,-5.82912465984E+01
1.46500000000E+09,-5.58762480121E+01
1.47000000000E+09,-5.48537249428E+01
1.47500000000E+09,-5.58372125850E+01
1.48000000000E+09,-5.52167507154E+01
1.48500000000E+09,-5.46386036803E+01
1.49000000000E+09,-5.60325085763E+01
1.49500000000E+09,-5.30883837250E+01
1.50000000000E+09,-5.14525315231E+01
1.50500000000E+09,-5.04785929009E+01
1.51000000000E+09,-4.91322932931E+01
1.51500000000E+09,-5.08751146168E+01
1.52000000000E+09,-5.21241659151E+01
1.52500000000E+09,-5.11933616317E+01
1.53000000000E+09,-5.13849236575E+01
1.53500000000E+09,-5.01904926405E+01
1.54000000000E+09,-4.94684673125E+01
1.54500000000E+09,-4.97976650227E+01
1.55000000000E+09,-5.08514786182E+01
1.55500000000E+09,-5.11107674468E+01
1.56000000000E+09,-5.27253073491E+01
1.56500000000E+09,-5.61339664305E+01
1.57000000000E+09,-5.67853681952E+01
1.57500000000E+09,-5.66329790851E+01
1.58000000000E+09,-5.64231758622E+01
1.58500000000E+09,-5.70776729985E+01
1.59000000000E+09,-5.74384300529E+01
1.59500000000E+09,-5.72574288307E+01
1.60000000000E+09,-5.99526466046E+01
1.60500000000E+09,-6.04601709027E+01
1.61000000000E+09,-5.90385561418E+01
1.61500000000E+09,-5.87371981348E+01
1.62000000000E+09,-5.83590342868E+01
