! CMT, C1220, 16058040, 17.2.0/1
! Date: 25/07/2018 13:19:37
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-9.23378033505E+01
1.00500000000E+09,-9.56530936399E+01
1.01000000000E+09,-9.92143252350E+01
1.01500000000E+09,-8.67780547895E+01
1.02000000000E+09,-8.45737040866E+01
1.02500000000E+09,-9.71894716899E+01
1.03000000000E+09,-1.04156498491E+02
1.03500000000E+09,-8.48438443344E+01
1.04000000000E+09,-8.82285948912E+01
1.04500000000E+09,-9.26105759174E+01
1.05000000000E+09,-8.83786882754E+01
1.05500000000E+09,-9.30324194906E+01
1.06000000000E+09,-8.55799164597E+01
1.06500000000E+09,-8.79337572903E+01
1.07000000000E+09,-8.42098409002E+01
1.07500000000E+09,-8.24969219624E+01
1.08000000000E+09,-9.42802616781E+01
1.08500000000E+09,-9.38385362299E+01
1.09000000000E+09,-8.55620348233E+01
1.09500000000E+09,-9.05226244571E+01
1.10000000000E+09,-9.59295179230E+01
1.10500000000E+09,-8.73433032772E+01
1.11000000000E+09,-8.64313309561E+01
1.11500000000E+09,-9.25402693691E+01
1.12000000000E+09,-9.28717039984E+01
1.12500000000E+09,-9.50015872509E+01
1.13000000000E+09,-8.50458939504E+01
1.13500000000E+09,-8.27804128002E+01
1.14000000000E+09,-8.66218748807E+01
1.14500000000E+09,-8.52538513514E+01
1.15000000000E+09,-7.87160168159E+01
1.15500000000E+09,-9.32786711602E+01
1.16000000000E+09,-8.76449517742E+01
1.16500000000E+09,-8.50992433218E+01
1.17000000000E+09,-8.36619919804E+01
1.17500000000E+09,-8.44008906720E+01
1.18000000000E+09,-9.01245571469E+01
1.18500000000E+09,-8.72848010513E+01
1.19000000000E+09,-8.51255649376E+01
1.19500000000E+09,-8.27500975332E+01
1.20000000000E+09,-7.78317966786E+01
1.20500000000E+09,-8.00020600571E+01
1.21000000000E+09,-8.81764101898E+01
1.21500000000E+09,-9.27155249042E+01
1.22000000000E+09,-9.32523736160E+01
1.22500000000E+09,-9.28439174441E+01
1.23000000000E+09,-8.71009534561E+01
1.23500000000E+09,-7.91772652804E+01
1.24000000000E+09,-8.58163728660E+01
1.24500000000E+09,-8.88574852849E+01
1.25000000000E+09,-8.11748937211E+01
1.25500000000E+09,-8.14246174908E+01
1.26000000000E+09,-8.00678857914E+01
1.26500000000E+09,-7.74521179034E+01
1.27000000000E+09,-8.02830265173E+01
1.27500000000E+09,-7.98930621380E+01
1.28000000000E+09,-8.50562316247E+01
1.28500000000E+09,-8.12279663279E+01
1.29000000000E+09,-7.98284267549E+01
1.29500000000E+09,-8.14113660283E+01
1.30000000000E+09,-8.12433875868E+01
1.30500000000E+09,-8.03381434936E+01
1.31000000000E+09,-7.75508621711E+01
1.31500000000E+09,-7.90380659030E+01
1.32000000000E+09,-8.08131817916E+01
1.32500000000E+09,-8.48416099130E+01
1.33000000000E+09,-8.00506003679E+01
1.33500000000E+09,-7.94529258297E+01
1.34000000000E+09,-7.57914770648E+01
1.34500000000E+09,-7.67552704940E+01
1.35000000000E+09,-7.39105896316E+01
1.35500000000E+09,-7.62677079469E+01
1.36000000000E+09,-7.85020143996E+01
1.36500000000E+09,-7.48316447286E+01
1.37000000000E+09,-7.08550299260E+01
1.37500000000E+09,-7.00198629134E+01
1.38000000000E+09,-7.03493065559E+01
1.38500000000E+09,-7.06924423607E+01
1.39000000000E+09,-7.17675386619E+01
1.39500000000E+09,-6.93192444796E+01
1.40000000000E+09,-6.80574932872E+01
1.40500000000E+09,-6.65095954114E+01
1.41000000000E+09,-6.47591392880E+01
1.41500000000E+09,-6.39433688428E+01
1.42000000000E+09,-6.43863115781E+01
1.42500000000E+09,-6.32659975669E+01
1.43000000000E+09,-6.20321543215E+01
1.43500000000E+09,-6.17617824116E+01
1.44000000000E+09,-6.19447162363E+01
1.44500000000E+09,-6.16404854952E+01
1.45000000000E+09,-6.21357853884E+01
1.45500000000E+09,-6.06701803859E+01
1.46000000000E+09,-5.86352260331E+01
1.46500000000E+09,-5.61025301819E+01
1.47000000000E+09,-5.50323719244E+01
1.47500000000E+09,-5.61131383433E+01
1.48000000000E+09,-5.57433169725E+01
1.48500000000E+09,-5.48621528150E+01
1.49000000000E+09,-5.60269500230E+01
1.49500000000E+09,-5.32673474067E+01
1.50000000000E+09,-5.20486282924E+01
1.50500000000E+09,-5.07160798986E+01
1.51000000000E+09,-4.96730913522E+01
1.51500000000E+09,-5.13416095050E+01
1.52000000000E+09,-5.32337943401E+01
1.52500000000E+09,-5.16943373111E+01
1.53000000000E+09,-5.19234923369E+01
1.53500000000E+09,-5.10533169330E+01
1.54000000000E+09,-4.99948388595E+01
1.54500000000E+09,-5.03507687921E+01
1.55000000000E+09,-5.13179081165E+01
1.55500000000E+09,-5.15861233048E+01
1.56000000000E+09,-5.28085318146E+01
1.56500000000E+09,-5.58636317681E+01
1.57000000000E+09,-5.60767899594E+01
1.57500000000E+09,-5.59936769047E+01
