! CMT, C1220, 16058040, 17.2.0/1
! Date: 25/07/2018 13:17:31
! Stimulus(Hz),    S21(dB)
1.00000000000E+09,-1.05701801317E+02
1.00500000000E+09,-1.01728543130E+02
1.01000000000E+09,-1.19816862963E+02
1.01500000000E+09,-8.96228932258E+01
1.02000000000E+09,-8.82350024924E+01
1.02500000000E+09,-9.23218032975E+01
1.03000000000E+09,-9.60269320293E+01
1.03500000000E+09,-9.84803952540E+01
1.04000000000E+09,-8.55216512008E+01
1.04500000000E+09,-8.49743272155E+01
1.05000000000E+09,-8.58619577248E+01
1.05500000000E+09,-8.62701377522E+01
1.06000000000E+09,-8.83458297866E+01
1.06500000000E+09,-9.20137923084E+01
1.07000000000E+09,-8.58276789678E+01
1.07500000000E+09,-9.93247019876E+01
1.08000000000E+09,-9.63521859390E+01
1.08500000000E+09,-8.83570262761E+01
1.09000000000E+09,-7.99315244214E+01
1.09500000000E+09,-9.71309808417E+01
1.10000000000E+09,-8.92239951615E+01
1.10500000000E+09,-9.32091464381E+01
1.11000000000E+09,-8.48618213304E+01
1.11500000000E+09,-8.36849121615E+01
1.12000000000E+09,-8.65892967470E+01
1.12500000000E+09,-8.52709850167E+01
1.13000000000E+09,-8.73197560216E+01
1.13500000000E+09,-9.88123639679E+01
1.14000000000E+09,-8.46086648946E+01
1.14500000000E+09,-8.54368847983E+01
1.15000000000E+09,-8.78542986376E+01
1.15500000000E+09,-8.51422525015E+01
1.16000000000E+09,-8.61006476175E+01
1.16500000000E+09,-8.49929797874E+01
1.17000000000E+09,-9.44046922247E+01
1.17500000000E+09,-8.51415025616E+01
1.18000000000E+09,-9.14592662502E+01
1.18500000000E+09,-8.24508235465E+01
1.19000000000E+09,-9.00602943250E+01
1.19500000000E+09,-7.98727750472E+01
1.20000000000E+09,-8.39623386267E+01
1.20500000000E+09,-8.34983367023E+01
1.21000000000E+09,-7.97438451238E+01
1.21500000000E+09,-8.86069990844E+01
1.22000000000E+09,-1.07406346025E+02
1.22500000000E+09,-8.52153060746E+01
1.23000000000E+09,-9.07356122754E+01
1.23500000000E+09,-8.13775946964E+01
1.24000000000E+09,-8.57721976186E+01
1.24500000000E+09,-8.31594684989E+01
1.25000000000E+09,-8.40524216919E+01
1.25500000000E+09,-8.36248956278E+01
1.26000000000E+09,-8.26947265846E+01
1.26500000000E+09,-8.53195449441E+01
1.27000000000E+09,-7.73393084604E+01
1.27500000000E+09,-8.65769580948E+01
1.28000000000E+09,-7.99413491417E+01
1.28500000000E+09,-7.83082099577E+01
1.29000000000E+09,-7.99568256902E+01
1.29500000000E+09,-7.86953431582E+01
1.30000000000E+09,-8.17153427862E+01
1.30500000000E+09,-7.78470674016E+01
1.31000000000E+09,-8.01197518356E+01
1.31500000000E+09,-7.84388491616E+01
1.32000000000E+09,-8.05204809052E+01
1.32500000000E+09,-8.37716948962E+01
