! CMT, C1220, 16058040, 17.2.0/1
! Date: 26/07/2018 15:22:59
! Stimulus(Hz),    S21(dB),           S21(°)
1.00000000000E+09,-8.83828952155E+01,+1.77150758523E+02
1.00500000000E+09,-9.02907014712E+01,-1.59374374243E+02
1.01000000000E+09,-8.97122886538E+01,+1.49699330465E+02
1.01500000000E+09,-9.32954682060E+01,-1.41825222692E+02
1.02000000000E+09,-8.23329657570E+01,-1.35206779285E+02
1.02500000000E+09,-9.51530635639E+01,+2.50449718895E+01
1.03000000000E+09,-8.73793709429E+01,-8.78729140511E+00
1.03500000000E+09,-9.27839164794E+01,+1.54934392799E+02
1.04000000000E+09,-9.35138707585E+01,-6.00260051129E+01
1.04500000000E+09,-9.76138443595E+01,+9.79415967262E+01
1.05000000000E+09,-8.94273264989E+01,+1.56071897119E+02
1.05500000000E+09,-9.03991123198E+01,-1.32762062148E+02
1.06000000000E+09,-1.01519021587E+02,-1.18326154992E+02
1.06500000000E+09,-9.67072753838E+01,+1.48623120195E+02
1.07000000000E+09,-8.85975211909E+01,-1.48335261484E+02
1.07500000000E+09,-9.60318281715E+01,+5.59476669792E+01
1.08000000000E+09,-8.58007697811E+01,-1.00151145400E+02
1.08500000000E+09,-9.58652895279E+01,-2.09976565369E+01
1.09000000000E+09,-9.50493959422E+01,+1.58487404928E+02
1.09500000000E+09,-8.49476271519E+01,+1.00363601401E+02
1.10000000000E+09,-8.49487251958E+01,+1.30339746747E+02
1.10500000000E+09,-9.08486321664E+01,+9.88126109843E+01
1.11000000000E+09,-9.10331927589E+01,+1.76795896494E+02
1.11500000000E+09,-8.43713378265E+01,+1.75933853586E+02
1.12000000000E+09,-8.38116432733E+01,+1.02904840252E+02
1.12500000000E+09,-8.96431340146E+01,+1.57240360684E+02
1.13000000000E+09,-9.67595219791E+01,-1.59733011567E+02
1.13500000000E+09,-8.85997965652E+01,+9.37593927102E+01
1.14000000000E+09,-8.41446218142E+01,+1.60136835028E+02
1.14500000000E+09,-8.16706632057E+01,+6.26385873591E+01
1.15000000000E+09,-8.48102277804E+01,+4.64686432025E+01
1.15500000000E+09,-8.48609419049E+01,+8.58393378360E+01
1.16000000000E+09,-8.46137640331E+01,+6.23183474791E+01
1.16500000000E+09,-8.45881084991E+01,+6.54951272118E+01
